name;description;year;manufacturer;is_parent;romof;is_clone;cloneof;sasampleof;is_runnable;is_device;is_bios;biosof;is_mechanical;is_arcade;use_chds;savestate;source_file;first_emulator;first_emulator_date;last_emulator;last_emulator_date;players;buttons;coins;sound_channels;screens;display_type;display_rotate;screen_orientation;display_width;display_height;display_refresh;input_controls;monitor_type;chips_cpu;chips_cpu_details;chips_audio;chips_audio_details;driver_status;driver_emulation;driver_color;driver_sound;driver_graphic;driver_cocktail;driver_protection;dump_status;device_types;category;genre;serie;language;colors;has_device_refs;has_roms;has_disks;has_dip_switches;has_bios_sets;has_configs;has_ports;has_devices;has_slots;has_adjusters;has_soft_lists;has_ram_opts;has_cheats;nplayers;url_playonline;url_shortplays;url_shortplay_ms;game_rate;mature;on_top_score;on_bacheca_record;on_arcaworld;lang2;ranking;bestgame;alltime;cabinets
elevator;Elevator Action (5 pcb version, 1.1);1983;Taito Corporation;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;taitosj.cpp;Mame 0.18;20/04/1997;Mame 0.194;31/01/2018;0;2;3;1;1;RASTER;0;HORIZONTAL;256;224;60.000000;joystick (8-way);CRT 15kHz;Z80,MC68705P5;maincpu Z80 @4 MHz, audiocpu Z80 @3 MHz, bmcu:mcu MC68705P5 @3 MHz;Speaker,AY-3-8910A PSG,8-Bit R-2R DAC,Discrete Sound;speaker Speaker, ay1 AY-3-8910A PSG @1.5 MHz, ay2 AY-3-8910A PSG @1.5 MHz, ay3 AY-3-8910A PSG @1.5 MHz, ay4 AY-3-8910A PSG @1.5 MHz, dac 8-Bit R-2R DAC, dacvol Discrete Sound;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Platform / Shooter;Platform;Elevator Action;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=ArhbuoshaT4;-;0;NO;NO;YES;NO;English;70 to 80 (Good);1983;Cocktail, Upright;YES
elvactr;Elevator Action Returns (Ver 2.2O 1995/02/20);1994;Taito Corporation Japan;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;taito_f3.cpp;Mame 0.37b15 (0.51);24/05/2001;Mame 0.194;31/01/2018;0;4;4;2;1;RASTER;0;HORIZONTAL;320;232;58.970000;joystick (8-way),dial;CRT 15kHz;M68EC020,M68000;maincpu M68EC020 @16 MHz, taito_en:audiocpu M68000 @15.23805 MHz;Speaker,Ensoniq ES5505;taito_en:lspeaker Speaker, taito_en:rspeaker Speaker, taito_en:ensoniq Ensoniq ES5505 @15.23805 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;NODUMP;-;Platform / Shooter;Platform;Elevator Action;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=PMdNfl6m4Yc;-;0;NO;NO;NO;NO;English;70 to 80 (Good);1994;1994;NO
fantzn2;Fantasy Zone II - The Tears of Opa-Opa (MC-8123, 317-0057);1988;Sega;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;segae.cpp;Mame 0.74u2;06/10/2003;Mame 0.194;31/01/2018;0;2;2;1;1;RASTER;0;HORIZONTAL;256;192;59.922738;joystick (8-way);CRT 15kHz;MC-8123;maincpu MC-8123 @5.369317 MHz;Speaker,Sega VDP PSG;mono Speaker, sn1 Sega VDP PSG @3.579545 MHz, sn2 Sega VDP PSG @3.579545 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Shooter / Flying Horizontal;Shooter;Fantasy Zone;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;1P;-;https://www.youtube.com/watch?v=VjsUeRcu8y0;-;0;NO;NO;NO;NO;English;70 to 80 (Good);-;70 to 80 (Good);NO
fantzone;Fantasy Zone (Rev A, unprotected);1986;Sega;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;segas16a.cpp;Mame 0.34b4;04/10/1998;Mame 0.194;31/01/2018;0;3;2;1;1;RASTER;0;HORIZONTAL;320;224;60.000000;joystick (8-way);CRT 15kHz;M68000,Z80;maincpu M68000 @10 MHz, soundcpu Z80 @4 MHz;Speaker,Yamaha YM2151 OPM;speaker Speaker, ymsnd Yamaha YM2151 OPM @4 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Shooter / Flying Horizontal;Shooter;Fantasy Zone;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;https://archive.org/details/arcade_fantzone;https://www.youtube.com/watch?v=VQspG8prpoc;-;0;NO;NO;NO;NO;English;70 to 80 (Good);1986;Cocktail, Upright;NO
fatfursp;Fatal Fury Special / Garou Densetsu Special (NGM-058 ~ NGH-058, set 1);1993;SNK;YES;neogeo;NO;-;-;YES;NO;NO;neogeo;NO;YES;NO;YES;neogeo.cpp;Mame 0.34b5;16/10/1998;Mame 0.194;31/01/2018;0;4;4;2;1;RASTER;0;HORIZONTAL;320;224;59.185606;joystick (8-way);CRT 15kHz;M68000,Z80;maincpu M68000 @12 MHz, audiocpu Z80 @4 MHz;Speaker,YM2610 OPNB;lspeaker Speaker, rspeaker Speaker, ymsnd YM2610 OPNB @8 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;memcard,cartridge;Fighter / Versus;Fighter;Fatal Fury;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=ciAiWQ0Bw-I;-;60;NO;NO;NO;YES;English;70 to 80 (Good);-;Normal, VS Mode;YES
fatfury1;Fatal Fury - King of Fighters / Garou Densetsu - Shukumei no Tatakai (NGM-033 ~ NGH-033);1991;SNK;YES;neogeo;NO;-;-;YES;NO;NO;neogeo;NO;YES;NO;YES;neogeo.cpp;Mame 0.34b2;30/08/1998;Mame 0.194;31/01/2018;0;4;4;2;1;RASTER;0;HORIZONTAL;320;224;59.185606;joystick (8-way);CRT 15kHz;M68000,Z80;maincpu M68000 @12 MHz, audiocpu Z80 @4 MHz;Speaker,YM2610 OPNB;lspeaker Speaker, rspeaker Speaker, ymsnd YM2610 OPNB @8 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;memcard,cartridge;Fighter / Versus;Fighter;Fatal Fury;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=cCqnK80fqcA;-;50;NO;NO;NO;YES;English;50 to 60 (Not Good Enough);-;Normal, VS Mode;YES
fatfury2;Fatal Fury 2 / Garou Densetsu 2 - Arata-naru Tatakai (NGM-047 ~ NGH-047);1992;SNK;YES;neogeo;NO;-;-;YES;NO;NO;neogeo;NO;YES;NO;YES;neogeo.cpp;Mame 0.34b5;16/10/1998;Mame 0.194;31/01/2018;0;4;4;2;1;RASTER;0;HORIZONTAL;320;224;59.185606;joystick (8-way);CRT 15kHz;M68000,Z80;maincpu M68000 @12 MHz, audiocpu Z80 @4 MHz;Speaker,YM2610 OPNB;lspeaker Speaker, rspeaker Speaker, ymsnd YM2610 OPNB @8 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;memcard,cartridge;Fighter / Versus;Fighter;Fatal Fury;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=gxGVIOMr-14;-;60;NO;NO;NO;YES;English;70 to 80 (Good);-;Normal, VS Mode;YES
fatfury3;Fatal Fury 3 - Road to the Final Victory / Garou Densetsu 3 - Haruka-naru Tatakai (NGM-069 ~ NGH-069);1995;SNK;YES;neogeo;NO;-;-;YES;NO;NO;neogeo;NO;YES;NO;YES;neogeo.cpp;Mame 0.34b5;16/10/1998;Mame 0.194;31/01/2018;0;4;4;2;1;RASTER;0;HORIZONTAL;320;224;59.185606;joystick (8-way);CRT 15kHz;M68000,Z80;maincpu M68000 @12 MHz, audiocpu Z80 @4 MHz;Speaker,YM2610 OPNB;lspeaker Speaker, rspeaker Speaker, ymsnd YM2610 OPNB @8 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;memcard,cartridge;Fighter / Versus;Fighter;Fatal Fury;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=3OgaznaVkEg;-;70;NO;NO;NO;YES;English;70 to 80 (Good);-;Normal, VS Mode;YES
ffight;Final Fight (World, set 1);1989;Capcom;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;cps1.cpp;Mame 0.31;25/04/1998;Mame 0.194;31/01/2018;0;3;2;1;1;RASTER;0;HORIZONTAL;384;224;59.637405;joystick (8-way);CRT 15kHz;M68000,Z80;maincpu M68000 @10 MHz, audiocpu Z80 @3.579545 MHz;Speaker,Yamaha YM2151 OPM,OKI MSM6295 ADPCM;mono Speaker, 2151 Yamaha YM2151 OPM @3.579545 MHz, oki OKI MSM6295 ADPCM @1 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Fighter / 2.5D;Fighter;Final Fight;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=Hojk-su3SB8;-;90;NO;NO;YES;NO;English;80 to 90 (Very Good);-;80 to 90 (Very Good);YES
foodf;Food Fight (rev 3);1982;General Computer Corporation (Atari license);YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;foodf.cpp;Mame 0.30;08/01/1998;Mame 0.194;31/01/2018;0;1;2;1;1;RASTER;0;HORIZONTAL;256;224;60.810811;joystick (analog);CRT 15kHz;M68000,Atari C012294 POKEY;maincpu M68000 @6.48 MHz, pokey1 Atari C012294 POKEY @0.6048 MHz, pokey2 Atari C012294 POKEY @0.6048 MHz, pokey3 Atari C012294 POKEY @0.6048 MHz;Speaker,Atari C012294 POKEY;mono Speaker, pokey1 Atari C012294 POKEY @0.6048 MHz, pokey2 Atari C012294 POKEY @0.6048 MHz, pokey3 Atari C012294 POKEY @0.6048 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Fighter / Field;Fighter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;https://archive.org/details/arcade_foodf;https://www.youtube.com/watch?v=RW6OzEM4d7U;-;0;NO;NO;NO;NO;English;40 to 50 (Decent);-;40 to 50 (Decent);NO
frogger;Frogger;1981;Konami;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;galaxian.cpp;Mame 0.6;23/02/1997;Mame 0.194;31/01/2018;0;0;2;1;1;RASTER;90;VERTICAL;768;224;60.606061;joystick (4-way);CRT 15kHz;Z80;maincpu Z80 @3.72 MHz, audiocpu Z80 @1.789772 MHz;Speaker,AY-3-8910A PSG,Discrete Sound;speaker Speaker, 8910.0 AY-3-8910A PSG @1.789772 MHz, konami Discrete Sound;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Maze / Cross;Maze;Frogger;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=5a53Jm3wmTU;-;100;NO;NO;YES;NO;English;90 to 100 (Best Games);1981;Cocktail, Upright;NO
ga2;Golden Axe: The Revenge of Death Adder (World);1992;Sega;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;segas32.cpp;Mame 0.63;12/01/2003;Mame 0.194;31/01/2018;0;3;2;2;1;RASTER;0;HORIZONTAL;416;224;60.000000;joystick (8-way);CRT 15kHz;V60,Z80,V25;mainpcb:maincpu V60 @16.10795 MHz, mainpcb:soundcpu Z80 @8.53975 MHz, mainpcb:mcu V25 @10 MHz;Speaker,YM3438 OPN2C,Ricoh RF5C68;mainpcb:lspeaker Speaker, mainpcb:rspeaker Speaker, mainpcb:ym1 YM3438 OPN2C @8.53975 MHz, mainpcb:ym2 YM3438 OPN2C @8.53975 MHz, mainpcb:rfsnd Ricoh RF5C68 @12.5 MHz;IMPERFECT;GOOD;GOOD;GOOD;IMPERFECT;UNKNOWN;GOOD;GOOD;-;Fighter / 2.5D;Fighter;Golden Axe;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;4P sim;-;https://www.youtube.com/watch?v=MaFoh4uxMxU;-;0;NO;NO;NO;NO;English;60 to 70 (Passable);-;60 to 70 (Passable);NO
galaga;Galaga (Namco rev. B);1981;Namco;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;galaga.cpp;Mame 0.21;12/05/1997;Mame 0.194;31/01/2018;0;1;2;1;1;RASTER;90;VERTICAL;288;224;60.606061;joystick (2-way);CRT 15kHz;Z80,MB8843,MB8844;maincpu Z80 @3.72 MHz, sub Z80 @3.72 MHz, sub2 Z80 @3.72 MHz, 51xx:mcu MB8843 @1.536 MHz, 54xx:mcu MB8844 @1.536 MHz;Speaker,Namco,Discrete Sound;mono Speaker, namco Namco @0.96 MHz, discrete Discrete Sound;IMPERFECT;GOOD;GOOD;GOOD;IMPERFECT;UNKNOWN;GOOD;GOOD;-;Shooter / Gallery;Shooter;Galaxian;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=R5C4LRO2_p8;-;100;NO;NO;NO;NO;English;90 to 100 (Best Games);1981;Cocktail, Upright;NO
galaxian;Galaxian (Namco set 1);1979;Namco;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;galaxian.cpp;Mame 0.5;20/02/1997;Mame 0.194;31/01/2018;0;1;2;1;1;RASTER;90;VERTICAL;768;224;60.606061;joystick (2-way);CRT 15kHz;Z80;maincpu Z80 @3.72 MHz;Speaker,Galaxian Custom Sound,Discrete Sound;speaker Speaker, cust Galaxian Custom Sound, discrete Discrete Sound;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Shooter / Gallery;Shooter;Galaxian;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=oT4V-50o8xM;-;0;NO;NO;NO;NO;English;90 to 100 (Best Games);197x;Cocktail, Upright;NO
garou;Garou - Mark of the Wolves (NGM-2530);1999;SNK;YES;neogeo;NO;-;-;YES;NO;NO;neogeo;NO;YES;NO;YES;neogeo.cpp;Mame 0.37b11 (0.47);17/01/2001;Mame 0.194;31/01/2018;0;4;4;2;1;RASTER;0;HORIZONTAL;320;224;59.185606;joystick (8-way);CRT 15kHz;M68000,Z80;maincpu M68000 @12 MHz, audiocpu Z80 @4 MHz;Speaker,YM2610 OPNB;lspeaker Speaker, rspeaker Speaker, ymsnd YM2610 OPNB @8 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;memcard,cartridge;Fighter / Versus;Fighter;Fatal Fury;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=GdG4KtFALbs;-;90;NO;NO;NO;YES;English;80 to 90 (Very Good);-;Normal, VS Mode;YES
gaunt2;Gauntlet II;1986;Atari Games;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;gauntlet.cpp;Mame 0.30;08/01/1998;Mame 0.194;31/01/2018;0;2;4;2;1;RASTER;0;HORIZONTAL;336;240;59.922743;joystick (8-way);CRT 15kHz;M68010,M6502,Atari C012294 POKEY;maincpu M68010 @7.15909 MHz, audiocpu M6502 @1.789772 MHz, pokey Atari C012294 POKEY @1.789772 MHz;Speaker,Yamaha YM2151 OPM,Atari C012294 POKEY,TMS5220C;lspeaker Speaker, rspeaker Speaker, ymsnd Yamaha YM2151 OPM @3.579545 MHz, pokey Atari C012294 POKEY @1.789772 MHz, tms TMS5220C @0.650826 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Maze / Shooter Large;Maze;Gauntlet;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;4P sim;https://archive.org/details/arcade_gaunt2;https://www.youtube.com/watch?v=tB22B3Z0j24;-;70;NO;NO;NO;NO;English;70 to 80 (Good);-;70 to 80 (Good);NO
gauntlet;Gauntlet (rev 14);1985;Atari Games;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;gauntlet.cpp;Mame 0.30;08/01/1998;Mame 0.194;31/01/2018;0;2;4;2;1;RASTER;0;HORIZONTAL;336;240;59.922743;joystick (8-way);CRT 15kHz;M68010,M6502,Atari C012294 POKEY;maincpu M68010 @7.15909 MHz, audiocpu M6502 @1.789772 MHz, pokey Atari C012294 POKEY @1.789772 MHz;Speaker,Yamaha YM2151 OPM,Atari C012294 POKEY,TMS5220C;lspeaker Speaker, rspeaker Speaker, ymsnd Yamaha YM2151 OPM @3.579545 MHz, pokey Atari C012294 POKEY @1.789772 MHz, tms TMS5220C @0.650826 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Maze / Shooter Large;Maze;Gauntlet;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;4P sim;https://archive.org/details/arcade_gauntlet;https://www.youtube.com/watch?v=ByrGHUyYyw8;-;70;NO;NO;NO;NO;English;70 to 80 (Good);1985;1985;NO
ghouls;Ghouls'n Ghosts (World);1988;Capcom;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;cps1.cpp;Mame 0.33b3;17/05/1998;Mame 0.194;31/01/2018;0;2;2;1;1;RASTER;0;HORIZONTAL;384;224;59.637405;joystick (4-way);CRT 15kHz;M68000,Z80;maincpu M68000 @10 MHz, audiocpu Z80 @3.579545 MHz;Speaker,Yamaha YM2151 OPM,OKI MSM6295 ADPCM;mono Speaker, 2151 Yamaha YM2151 OPM @3.579545 MHz, oki OKI MSM6295 ADPCM @1 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Platform / Fighter Scrolling;Platform;Ghosts'n Goblins;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=gdo0k1H6gcs;-;100;NO;NO;YES;NO;English;90 to 100 (Best Games);1988;Cocktail, Upright 1 Player, Upright 2 Players;NO
gng;Ghosts'n Goblins (World? set 1);1985;Capcom;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;gng.cpp;Mame 0.22;25/05/1997;Mame 0.194;31/01/2018;0;2;2;1;1;RASTER;0;HORIZONTAL;256;224;59.590000;joystick (8-way);CRT 15kHz;MC6809,Z80;maincpu MC6809 @6 MHz, audiocpu Z80 @3 MHz;Speaker,YM2203 OPN;mono Speaker, ym1 YM2203 OPN @1.5 MHz, ym2 YM2203 OPN @1.5 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Platform / Fighter Scrolling;Platform;Ghosts'n Goblins;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=saFlrbFpY1E;-;100;NO;NO;YES;NO;English;90 to 100 (Best Games);1985;Cocktail, Upright;NO
goldnaxe;Golden Axe (set 6, US) (8751 317-123A);1989;Sega;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;segas16b.cpp;Mame 0.33b3;17/05/1998;Mame 0.194;31/01/2018;0;3;2;1;1;RASTER;0;HORIZONTAL;320;224;60.054389;joystick (8-way);CRT 15kHz;M68000,Z80,I8751;maincpu M68000 @10 MHz, soundcpu Z80 @5 MHz, mcu I8751 @8 MHz;Speaker,Yamaha YM2151 OPM,NEC uPD7759;mono Speaker, ym2151 Yamaha YM2151 OPM @4 MHz, upd NEC uPD7759 @0.64 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Fighter / 2.5D;Fighter;Golden Axe;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=earaCnLVL98;-;0;NO;NO;YES;NO;English;80 to 90 (Very Good);1989;1989;NO
gorf;Gorf;1981;Dave Nutting Associates / Midway;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;astrocde.cpp;Mame 0.7;27/02/1997;Mame 0.194;31/01/2018;0;1;2;2;1;RASTER;270;VERTICAL;352;240;60.054442;joystick (8-way);CRT 15kHz;Z80;maincpu Z80 @1.789772 MHz;Speaker,Astrocade,Votrax SC-01;upper Speaker, lower Speaker, astrocade1 Astrocade @1.789772 MHz, astrocade2 Astrocade @1.789772 MHz, votrax Votrax SC-01 @0.72 MHz;IMPERFECT;GOOD;GOOD;IMPERFECT;GOOD;UNKNOWN;GOOD;GOOD;-;Shooter / Gallery;Shooter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;https://archive.org/details/arcade_gorf;https://www.youtube.com/watch?v=bUO2tjdGK6w;-;0;NO;NO;NO;NO;English;90 to 100 (Best Games);1981;Cocktail, Upright;YES
gradius3;Gradius III (World, program code R);1989;Konami;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;gradius3.cpp;Mame 0.36rc1;26/02/2000;Mame 0.194;31/01/2018;0;3;3;2;1;RASTER;0;HORIZONTAL;320;224;60.000000;joystick (8-way);CRT 15kHz;M68000,Z80;maincpu M68000 @10 MHz, sub M68000 @10 MHz, audiocpu Z80 @3.579545 MHz;Speaker,Yamaha YM2151 OPM,K007232 PCM Controller;lspeaker Speaker, rspeaker Speaker, ymsnd Yamaha YM2151 OPM @3.579545 MHz, k007232 K007232 PCM Controller @3.579545 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Shooter / Flying Horizontal;Shooter;Gradius;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=J7yrAdduzoQ;-;0;NO;NO;NO;YES;English;60 to 70 (Passable);-;Cocktail, Upright;NO
gradius4;Gradius IV: Fukkatsu (ver JAC);1998;Konami;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;hornet.cpp;Mame 0.86;22/08/2004;Mame 0.195;28/02/2018;0;3;2;2;1;RASTER;0;HORIZONTAL;512;384;60.000000;joystick (8-way);CRT 25kHz;PowerPC 403GA,M68000,ADSP21062;maincpu PowerPC 403GA @32 MHz, audiocpu M68000 @16 MHz, dsp ADSP21062 @36 MHz;Speaker,Ricoh RF5C400;lspeaker Speaker, rspeaker Speaker, rfsnd Ricoh RF5C400 @16.9344 MHz;IMPERFECT;GOOD;GOOD;IMPERFECT;GOOD;UNKNOWN;GOOD;GOOD;-;Shooter / Flying Horizontal;Shooter;Gradius;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=D20bbbaF5kY;-;0;NO;NO;NO;YES;English;80 to 90 (Very Good);1998;1998;NO
gt2k;Golden Tee 2K (v1.00);2000;Incredible Technologies;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;itech32.cpp;Mame 0.92;13/02/2005;Mame 0.195;28/02/2018;0;2;3;2;1;RASTER;0;HORIZONTAL;384;240;60.106990;trackball;CRT 15kHz;M68EC020,MC6809;maincpu M68EC020 @25 MHz, soundcpu MC6809 @8 MHz;Speaker,Ensoniq ES5506;lspeaker Speaker, rspeaker Speaker, ensoniq Ensoniq ES5506 @16 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Sports / Golf;Sports;Golden Tee;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;4P alt;-;https://www.youtube.com/watch?v=hXk4APtF8oA http://www.youtube.com/watch?v=0xkr6qZ2Y_E;-;0;NO;NO;NO;NO;English;80 to 90 (Very Good);-;Cocktail, Upright;NO
gtg;Golden Tee Golf (Joystick, v3.1);1990;Strata/Incredible Technologies;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;itech8.cpp;Mame 0.37b10 (0.46);05/12/2000;Mame 0.194;31/01/2018;0;1;2;1;1;RASTER;0;HORIZONTAL;256;240;60.000000;joystick (8-way);CRT 15kHz;MC6809;maincpu MC6809 @8 MHz, soundcpu MC6809 @8 MHz;Speaker,YM2203 OPN,OKI MSM6295 ADPCM;mono Speaker, ymsnd YM2203 OPN @4 MHz, oki OKI MSM6295 ADPCM @1 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Sports / Golf;Sports;Golden Tee;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;4P alt;https://archive.org/details/arcade_gtg;https://www.youtube.com/watch?v=w4rgcw8jemY http://www.youtube.com/watch?v=LawfI5Nmdck;-;0;NO;NO;NO;NO;English;50 to 60 (Not Good Enough);-;Cocktail, Upright;NO
gunsmoke;Gun.Smoke (World, 851115);1985;Capcom;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;gunsmoke.cpp;Mame 0.29;20/10/1997;Mame 0.194;31/01/2018;0;3;2;1;1;RASTER;270;VERTICAL;256;224;60.000000;joystick (8-way);CRT 15kHz;Z80;maincpu Z80 @4 MHz, audiocpu Z80 @3 MHz;Speaker,YM2203 OPN;mono Speaker, ym1 YM2203 OPN @1.5 MHz, ym2 YM2203 OPN @1.5 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Shooter / Walking;Shooter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=d4AXsX7EG8E;-;0;NO;NO;NO;NO;English;70 to 80 (Good);1985;Cocktail, Upright;NO
gyruss;Gyruss;1983;Konami;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;gyruss.cpp;Mame 0.20;05/05/1997;Mame 0.194;31/01/2018;0;1;2;2;1;RASTER;90;VERTICAL;256;224;60.606061;joystick (2-way);CRT 15kHz;Z80,KONAMI-1,I8039;maincpu Z80 @3.72 MHz, sub KONAMI-1 @1.536 MHz, audiocpu Z80 @3.579545 MHz, audio2 I8039 @8 MHz;Speaker,AY-3-8910A PSG,Discrete Sound;lspeaker Speaker, rspeaker Speaker, ay1 AY-3-8910A PSG @1.789772 MHz, ay2 AY-3-8910A PSG @1.789772 MHz, ay3 AY-3-8910A PSG @1.789772 MHz, ay4 AY-3-8910A PSG @1.789772 MHz, ay5 AY-3-8910A PSG @1.789772 MHz, discrete Discrete Sound;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Shooter / Flying (chase view);Shooter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=61vXY6UK0ko;-;0;NO;NO;YES;NO;English;90 to 100 (Best Games);1983;Cocktail, Upright;NO
