name;description;year;manufacturer;is_parent;romof;is_clone;cloneof;sasampleof
maketrax;Make Trax (set 1);1981;[Kural] (Williams license);NO;crush;YES;crush;-
maketrxb;Make Trax (set 2);1981;[Kural] (Williams license);NO;crush;YES;crush;-
manhatan;Manhattan 24 Bunsyo (Japan);1986;Konami;NO;jailbrek;YES;jailbrek;-
maniacsp;Maniac Square (prototype);1996;Gaelco;NO;maniacsq;YES;maniacsq;-
mappyj;Mappy (Japan);1983;Namco;NO;mappy;YES;mappy;-
mmaze2;Marchen Maze (Japan, hack?) [Error on first boot is normal];1988;Namco;NO;mmaze;YES;mmaze;-
marioj;Mario Bros. (Japan) [Imperfect sound];1983;Nintendo;NO;mario;YES;mario;mario
marioe;Mario Bros. (US, Revision E) [Imperfect sound];1983;Nintendo of America;NO;mario;YES;mario;mario
marioo;Mario Bros. (US, Unknown Rev) [Imperfect sound];1983;Nintendo of America;NO;mario;YES;mario;mario
mmatrixj;Mars Matrix (000412 Japan);2000;Capcom / Takumi;NO;mmatrix;YES;mmatrix;-
mmatrixd;Mars Matrix (000412 USA Phoenix Edition) [Bootleg];2000;bootleg;NO;mmatrix;YES;mmatrix;-
mtlchampa;Martial Champion (ver AAA) [Missing Graphics on Intro/Title screens];1993;Konami;NO;mtlchamp;YES;mtlchamp;-
mtlchamp1;Martial Champion (ver EAA) [Missing Graphics on Intro/Title screens];1993;Konami;NO;mtlchamp;YES;mtlchamp;-
mtlchampj;Martial Champion (ver JAA) [Missing Graphics on Intro/Title screens];1993;Konami;NO;mtlchamp;YES;mtlchamp;-
mtlchampu1;Martial Champion (ver UAD) [Missing Graphics on Intro/Title screens];1993;Konami;NO;mtlchamp;YES;mtlchamp;-
mtlchampu;Martial Champion (ver UAE) [Missing Graphics on Intro/Title screens];1993;Konami;NO;mtlchamp;YES;mtlchamp;-
martmastc102;Martial Masters (V102, 101, 101, China);2001;IGS;NO;martmast;YES;martmast;-
martmastc103;Martial Masters (V103, 102, 101, China);2001;IGS;NO;martmast;YES;martmast;-
martmastc;Martial Masters (V104, 102, 101, China);2001;IGS;NO;martmast;YES;martmast;-
marvlandj;Marvel Land (Japan);1989;Namco;NO;marvland;YES;marvland;-
msha;Marvel Super Heroes (951024 Asia);1995;Capcom;NO;msh;YES;msh;-
mshjr1;Marvel Super Heroes (951024 Japan);1995;Capcom;NO;msh;YES;msh;-
mshud;Marvel Super Heroes (951024 USA Phoenix Edition) [Bootleg];1995;bootleg;NO;msh;YES;msh;-
mshu;Marvel Super Heroes (951024 USA);1995;Capcom;NO;msh;YES;msh;-
mshb;Marvel Super Heroes (951117 Brazil);1995;Capcom;NO;msh;YES;msh;-
mshh;Marvel Super Heroes (951117 Hispanic);1995;Capcom;NO;msh;YES;msh;-
mshj;Marvel Super Heroes (951117 Japan);1995;Capcom;NO;msh;YES;msh;-
mshvsfa1;Marvel Super Heroes vs Street Fighter (970620 Asia);1997;Capcom;NO;mshvsf;YES;mshvsf;-
mshvsfa;Marvel Super Heroes vs Street Fighter (970625 Asia);1997;Capcom;NO;mshvsf;YES;mshvsf;-
mshvsfb1;Marvel Super Heroes vs Street Fighter (970625 Brazil);1997;Capcom;NO;mshvsf;YES;mshvsf;-
mshvsfh;Marvel Super Heroes vs Street Fighter (970625 Hispanic);1997;Capcom;NO;mshvsf;YES;mshvsf;-
mshvsfj2;Marvel Super Heroes vs Street Fighter (970625 Japan);1997;Capcom;NO;mshvsf;YES;mshvsf;-
mshvsfu1d;Marvel Super Heroes vs Street Fighter (970625 USA Phoenix Edition) [Bootleg];1997;bootleg;NO;mshvsf;YES;mshvsf;-
mshvsfu1;Marvel Super Heroes vs Street Fighter (970625 USA);1997;Capcom;NO;mshvsf;YES;mshvsf;-
mshvsfj1;Marvel Super Heroes vs Street Fighter (970702 Japan);1997;Capcom;NO;mshvsf;YES;mshvsf;-
mshvsfj;Marvel Super Heroes vs Street Fighter (970707 Japan);1997;Capcom;NO;mshvsf;YES;mshvsf;-
mshvsfb;Marvel Super Heroes vs Street Fighter (970827 Brazil);1997;Capcom;NO;mshvsf;YES;mshvsf;-
mshvsfu;Marvel Super Heroes vs Street Fighter (970827 USA);1997;Capcom;NO;mshvsf;YES;mshvsf;-
mvscur1;Marvel vs Capcom - clash of super heroes (971222 USA);1998;Capcom;NO;mvsc;YES;mvsc;-
mvscar1;Marvel vs Capcom - clash of super heroes (980112 Asia);1998;Capcom;NO;mvsc;YES;mvsc;-
mvscr1;Marvel vs Capcom - clash of super heroes (980112 Euro);1998;Capcom;NO;mvsc;YES;mvsc;-
mvscjr1;Marvel vs Capcom - clash of super heroes (980112 Japan);1998;Capcom;NO;mvsc;YES;mvsc;-
mvsca;Marvel vs Capcom - clash of super heroes (980123 Asia);1998;Capcom;NO;mvsc;YES;mvsc;-
mvscb;Marvel vs Capcom - clash of super heroes (980123 Brazil);1998;Capcom;NO;mvsc;YES;mvsc;-
mvsch;Marvel vs Capcom - clash of super heroes (980123 Hispanic);1998;Capcom;NO;mvsc;YES;mvsc;-
mvscj;Marvel vs Capcom - clash of super heroes (980123 Japan);1998;Capcom;NO;mvsc;YES;mvsc;-
mvscjsing;Marvel vs Capcom - clash of super heroes (980123 Japan, single PCB);1998;Capcom;NO;mvsc;YES;mvsc;-
mvscud;Marvel vs Capcom - clash of super heroes (980123 USA Phoenix Edition) [Bootleg];1998;bootleg;NO;mvsc;YES;mvsc;-
mvscu;Marvel vs Capcom - clash of super heroes (980123 USA);1998;Capcom;NO;mvsc;YES;mvsc;-
masao;Masao [Bootleg];1983;bootleg;NO;mario;YES;mario;mario
masterwj;Master of Weapon (Japan) [Imperfect graphics];1989;Taito Corporation;NO;masterw;YES;masterw;-
masterwu;Master of Weapon (US) [Imperfect graphics];1989;Taito America Corporation;NO;masterw;YES;masterw;-
matrimbl;Matrimelee / Shin Gouketsuji Ichizoku Toukon (bootleg) [Bootleg];2002;bootleg;NO;matrim;YES;matrim;-
mazingerj;Mazinger Z (Japan, ver. 94/06/27);1994;Banpresto / Dynamic Pl. Toei Animation;NO;mazinger;YES;mazinger;-
mechattj;Mechanized Attack (Japan);1989;SNK;NO;mechatt;YES;mechatt;-
mechattu;Mechanized Attack (US);1989;SNK;NO;mechatt;YES;mechatt;-
mechattu1;Mechanized Attack (US, Version 1, Single Player);1989;SNK;NO;mechatt;YES;mechatt;-
megablstj;Mega Blast (Japan);1989;Taito Corporation;NO;megablst;YES;megablst;-
megablstu;Mega Blast (US);1989;Taito America Corporation;NO;megablst;YES;megablst;-
mmancp2ur1;Mega Man - The Power Battle (950926 USA, SAMPLE Version);1995;Capcom;NO;megaman;YES;megaman;-
megamana;Mega Man - the power battle (951006 Asia);1995;Capcom;NO;megaman;YES;megaman;-
mmancp2u;Mega Man - The Power Battle (951006 USA, SAMPLE Version);1995;Capcom;NO;megaman;YES;megaman;-
megaman2a;Mega Man 2 - the power fighters (960708 Asia);1996;Capcom;NO;megaman2;YES;megaman2;-
megamn2d;Mega Man 2 - the power fighters (960708 USA Phoenix Edition) [Bootleg];1996;bootleg;NO;megaman2;YES;megaman2;-
megaman2h;Mega Man 2 - the power fighters (960712 Hispanic);1996;Capcom;NO;megaman2;YES;megaman2;-
megazonei;Mega Zone (Interlogic);1983;Konami (Interlogic license);NO;megazone;YES;megazone;-
megazonea;Mega Zone (Konami set 2);1983;Konami;NO;megazone;YES;megazone;-
megazoneb;Mega Zone (Kosuka set 1);1983;Konami (Kosuka license);NO;megazone;YES;megazone;-
megazonec;Mega Zone (Kosuka set 2);1983;Konami (Kosuka license);NO;megazone;YES;megazone;-
meikyuh;Meikyuu Hunter G (Japan, set 1);1987;Data East Corporation;NO;ghostb;YES;ghostb;-
meikyuha;Meikyuu Hunter G (Japan, set 2);1987;Data East Corporation;NO;ghostb;YES;ghostb;-
myqbert;Mello Yello Q*bert;1982;Gottlieb;NO;qbert;YES;qbert;qbert
mercenario;Mercenario (Commando bootleg) [Bootleg];1985;bootleg;NO;commando;YES;commando;-
mercsur1;Mercs (900302 USA);1990;Capcom;NO;mercs;YES;mercs;-
mercsu;Mercs (900608 USA);1990;Capcom;NO;mercs;YES;mercs;-
metalbj;Metal Black (Japan);1991;Taito Corporation;NO;metalb;YES;metalb;-
metlhawkj;Metal Hawk (Japan, Rev F);1988;Namco;NO;metlhawk;YES;metlhawk;-
mslug2t;Metal Slug 2 Turbo (NGM-9410);2015;Hack;NO;mslug2;YES;mslug2;-
mslug3h;Metal Slug 3 (NGH-2560);2000;SNK;NO;mslug3;YES;mslug3;-
mslug3v;Metal Slug 3 (NGH-2560) (Enhanced Violence Version hack by EEZEZY);2012;SNK;NO;mslug3;YES;mslug3;-
mslug4h;Metal Slug 4 (NGH-2630);2002;Mega;NO;mslug4;YES;mslug4;-
ms4plus;Metal Slug 4 Plus (bootleg) [Bootleg];2002;bootleg;NO;mslug4;YES;mslug4;-
mslug5b;Metal Slug 5 (bootleg);2003;bootleg;NO;mslug5;YES;mslug5;-
mslug5h;Metal Slug 5 (NGH-2680);2003;SNK Playmore;NO;mslug5;YES;mslug5;-
ms5plus;Metal Slug 5 Plus (bootleg) [Bootleg];2003;bootleg;NO;mslug5;YES;mslug5;-
mslug3b6;Metal Slug 6 (Metal Slug 3 bootleg) [Bootleg];2000;bootleg;NO;mslug3;YES;mslug3;-
metamrpha;Metamorphic Force (ver AAA);1993;Konami;NO;metamrph;YES;metamrph;-
metamrphe;Metamorphic Force (ver EAA - alternate);1993;Konami;NO;metamrph;YES;metamrph;-
metamrphj;Metamorphic Force (ver JAA);1993;Konami;NO;metamrph;YES;metamrph;-
metamrphu;Metamorphic Force (ver UAA);1993;Konami;NO;metamrph;YES;metamrph;-
metrocrsa;Metro-Cross (set 2);1985;Namco;NO;metrocrs;YES;metrocrs;-
mwalkbl2;Michael Jackson's Moonwalker (bootleg) [Bootleg];1990;bootleg;NO;mwalk;YES;mwalk;-
mwalkjd;Michael Jackson's Moonwalker (Japan) (bootleg of FD1094/8751 317-0157 set);1990;Sega;NO;mwalk;YES;mwalk;-
mwalkj;Michael Jackson's Moonwalker (Japan) (FD1094/8751 317-0157);1990;Sega;NO;mwalk;YES;mwalk;-
mwalkud;Michael Jackson's Moonwalker (US) (bootleg of FD1094/8751 317-0158);1990;Sega;NO;mwalk;YES;mwalk;-
mwalku;Michael Jackson's Moonwalker (US) (FD1094/8751 317-0158);1990;Sega;NO;mwalk;YES;mwalk;-
mwalkd;Michael Jackson's Moonwalker (World) (bootleg of FD1094/8751 317-0159);1990;Sega;NO;mwalk;YES;mwalk;-
midresj;Midnight Resistance (Japan);1989;Data East Corporation;NO;midres;YES;midres;-
midresu;Midnight Resistance (US);1989;Data East USA;NO;midres;YES;midres;-
mimonscr;Mighty Monkey (bootleg on Scramble hardware) [Bootleg];198?;bootleg;NO;mimonkey;YES;mimonkey;-
mimonsco;Mighty Monkey (bootleg on Super Cobra hardware) [Bootleg];198?;bootleg;NO;mimonkey;YES;mimonkey;-
mimonscra;Mighty Monkey (Kaina Games, bootleg on Scramble hardware) [Bootleg];198?;bootleg (Kaina Games);NO;mimonkey;YES;mimonkey;-
mpangr1;Mighty! Pang (000925 Euro);2000;Mitchell;NO;mpang;YES;mpang;-
mpangu;Mighty! Pang (001010 USA);2000;Mitchell;NO;mpang;YES;mpang;-
mpangjd;Mighty! Pang (001011 Japan Phoenix Edition) [Bootleg];2000;bootleg;NO;mpang;YES;mpang;-
mpangj;Mighty! Pang (001011 Japan);2000;Mitchell;NO;mpang;YES;mpang;-
mikiehs;Mikie (High School Graffiti);1984;Konami;NO;mikie;YES;mikie;-
gtmr2a;Mille Miglia 2: Great 1000 Miles Rally (95/04/04);1995;Kaneko;NO;gtmr2;YES;gtmr2;-
miraxa;Mirax (set 2);1985;Current Technologies;NO;mirax;YES;mirax;-
missmw96;Miss Mister World '96 (Nude);1996;Comad;NO;missw96;YES;missw96;-
mspacmanbgd;Miss Pukman ('Made in Greece' Datamat bootleg) [Bootleg];1992;bootleg (Datamat);NO;mspacman;YES;mspacman;-
mspacmanblt;Miss Pukman ('Made in Greece' Triunvi bootleg) [Bootleg];1991;bootleg (Triunvi);NO;mspacman;YES;mspacman;-
mspuzzleg;Miss Puzzle (Clone of Gumbo);1994;Min Corp.;NO;gumbo;YES;gumbo;-
missw96a;Miss World '96 (Nude) (set 2);1996;Comad;NO;missw96;YES;missw96;-
missw96b;Miss World '96 (Nude) (set 3);1996;Comad;NO;missw96;YES;missw96;-
missw96c;Miss World '96 (Nude) (set 4);1996;Comad;NO;missw96;YES;missw96;-
m660b;Mission 660 (bootleg) [Bootleg];1986;bootleg;NO;m660;YES;m660;-
m660j;Mission 660 (Japan);1986;Wood Place Inc. (Taito Corporation license);NO;m660;YES;m660;-
mrvikingj;Mister Viking (315-5041, Japan);1984;Sega;NO;mrviking;YES;mrviking;-
mizubaku;Mizubaku Daibouken (Japan);1990;Taito Corporation;NO;liquidk;YES;liquidk;-
msgundam1;Mobile Suit Gundam (Japan);1993;Banpresto;NO;msgundam;YES;msgundam;-
moegonta;Moeyo Gonta!! (Japan);1993;Yanyaka;NO;ladykill;YES;ladykill;-
momokob;Momoko 120% (bootleg);1986;bootleg;NO;momoko;YES;momoko;-
momokoe;Momoko 120% (English text);1986;Jaleco;NO;momoko;YES;momoko;-
monkelf;Monky Elf (Korean bootleg of Avenging Spirit) [Bootleg, imperfect graphics];1990;bootleg;NO;avspirit;YES;avspirit;-
moonaln;Moon Alien;1979;Nichibutsu (Karateco license);NO;galaxian;YES;galaxian;-
moonal2b;Moon Alien Part 2 (older version);1980;Nichibutsu;NO;moonal2;YES;moonal2;-
mooncrs4;Moon Crest [Bootleg];1980;SG-Florence;NO;mooncrst;YES;mooncrst;-
mooncrsb;Moon Cresta (bootleg set 1) [Bootleg];1980;bootleg;NO;mooncrst;YES;mooncrst;-
mooncrs2;Moon Cresta (bootleg set 2) [Bootleg];1980;Nichibutsu;NO;mooncrst;YES;mooncrst;-
mooncrs3;Moon Cresta (bootleg set 3) [Bootleg];1980;bootleg;NO;mooncrst;YES;mooncrst;-
mooncreg;Moon Cresta (Electrogame S.A. Spanish bootleg) [Bootleg];1980;bootleg (Electrogame S.A.);NO;mooncrst;YES;mooncrst;-
mooncrgx;Moon Cresta (Galaxian hardware) [Bootleg];1980;bootleg;NO;mooncrst;YES;mooncrst;-
mooncrstg;Moon Cresta (Gremlin);1980;Gremlin;NO;mooncrst;YES;mooncrst;-
mooncrstuk;Moon Cresta (Nichibutsu UK);1980;Nichibutsu UK;NO;mooncrst;YES;mooncrst;-
mooncrstuku;Moon Cresta (Nichibutsu UK, unencrypted);1980;Nichibutsu UK;NO;mooncrst;YES;mooncrst;-
mooncrstu;Moon Cresta (Nichibutsu USA, unencrypted);1980;Nichibutsu USA;NO;mooncrst;YES;mooncrst;-
mooncrsto;Moon Cresta (Nichibutsu, old rev);1980;Nichibutsu;NO;mooncrst;YES;mooncrst;-
mooncptc;Moon Cresta (Petaco S.A. Spanish bootleg) [Bootleg];1980?;bootleg (Petaco S.A.);NO;mooncrst;YES;mooncrst;-
mooncrstso;Moon Cresta (SegaSA / Sonic) [Bootleg];1980;Nichibutsu (Sonic license);NO;mooncrst;YES;mooncrst;-
mshuttlej2;Moon Shuttle (Japan set 2) [Incomplete Sound];1981;Nichibutsu;NO;mshuttle;YES;mshuttle;-
mshuttlej;Moon Shuttle (Japan) [Incomplete Sound];1981;Nichibutsu;NO;mshuttle;YES;mshuttle;-
mshuttle2;Moon Shuttle (US? set 2) [Incomplete Sound];1981;Nichibutsu;NO;mshuttle;YES;mshuttle;-
mooncmw;Moon War (Moon Cresta bootleg) [Bootleg];198?;bootleg;NO;mooncrst;YES;mooncrst;-
moonwara;Moonwar (older);1981;Stern;NO;moonwar;YES;moonwar;-
mk3p40;Mortal Kombat 3 (rev 1 chip label p4.0);1994;Midway;NO;mk3;YES;mk3;-
mk3r10;Mortal Kombat 3 (rev 1.0);1994;Midway;NO;mk3;YES;mk3;-
mk3r20;Mortal Kombat 3 (rev 2.0);1994;Midway;NO;mk3;YES;mk3;-
motorace;MotoRace USA;1983;Irem (Williams license);NO;travrusa;YES;travrusa;-
mototour;MotoTour / Zippy Race (Tecfri license);1983;Irem (Tecfri license);NO;travrusa;YES;travrusa;-
mouserc;Mouser (Cosmos);1983;UPL (Cosmos license);NO;mouser;YES;mouser;-
mrdofix;Mr. Do! (bugfixed);1982;Universal (Taito license);NO;mrdo;YES;mrdo;-
mrdoy;Mr. Do! (prototype) [Prototype];1982;Universal;NO;mrdo;YES;mrdo;-
mrdot;Mr. Do! (Taito license);1982;Universal (Taito license);NO;mrdo;YES;mrdo;-
mrdu;Mr. Du! [Bootleg];1982;Bootleg;NO;mrdo;YES;mrdo;-
mrheli;Mr. HELI no Dai-Bouken;1987;Irem;NO;bchopper;YES;bchopper;-
mrkougb;Mr. Kougar (bootleg set 1) [Bootleg];1983;bootleg;NO;mrkougar;YES;mrkougar;-
mrkougb2;Mr. Kougar (bootleg set 2) [Bootleg];1983;bootleg;NO;mrkougar;YES;mrkougar;-
mrkougar2;Mr. Kougar (earlier);1983;ATW;NO;mrkougar;YES;mrkougar;-
mrlo;Mr. Lo! [Bootleg];1982;Bootleg;NO;mrdo;YES;mrdo;-
mspacmab;MS Pacman (bootleg);1981;Namco;NO;mspacman;YES;mspacman;-
mspacmat;Ms. Pac Attack;1980;hack;NO;mspacman;YES;mspacman;-
mspacmanbg;Ms. Pac-Man ('Made in Greece' bootleg) [Bootleg];198?;bootleg;NO;mspacman;YES;mspacman;-
mspacmbe;Ms. Pac-Man (bootleg, encrypted);1981;bootleg;NO;mspacman;YES;mspacman;-
mspacmnf;Ms. Pac-Man (with speedup hack);1980;Midway;NO;mspacman;YES;mspacman;-
msheartb;Ms. Pac-Man Heart Burn;1980;hack (Two-Bit Score);NO;mspacman;YES;mspacman;-
mspacpls;Ms. Pac-Man Plus;1981;hack;NO;mspacman;YES;mspacman;-
mschamps;Ms. Pacman Champion Edition / Super Zola Pac Gal;1995;hack;NO;mspacman;YES;mspacman;-
mschamp;Ms. Pacman Champion Edition / Zola-Puc Gal;1995;hack;NO;mspacman;YES;mspacman;-
nmg5a;Multi 5 / New Multi Game 5 (set 2);1997;Yun Sung;NO;nmg5;YES;nmg5;-
nmg5e;Multi 5 / New Multi Game 5 (set 3, earlier);1997;Yun Sung;NO;nmg5;YES;nmg5;-
multchmpk;Multi Champ (Korea, older);1999;ESD;NO;multchmp;YES;multchmp;-
multchmpa;Multi Champ (World, older);1999;ESD;NO;multchmp;YES;multchmp;-
mchampdxa;Multi Champ Deluxe (ver. 1126, 26/11/1999);1999;ESD;NO;mchampdx;YES;mchampdx;-
multi96;Multi Game '96 (Italy);1996;Barko Corp;NO;twinadv;YES;twinadv;-
mltiwars;Multi Wars (bootleg of UniWar S);1980;bootleg (Gayton Games);NO;uniwars;YES;uniwars;-
mnchmobl;Munch Mobile (US);1983;SNK (Centuri license);NO;joyfulr;YES;joyfulr;-
mbomberj;Muscle Bomber - the body explosion (930713 Japan);1993;Capcom;NO;slammast;YES;slammast;-
mbombrdj;Muscle Bomber Duo - heat up warriors (931206 Japan);1993;Capcom;NO;mbombrd;YES;mbombrd;-
mustachei;Mustache Boy (Italy);1987;Seibu Kaihatsu (IG SPA licence);NO;mustache;YES;mustache;-
alibabab;Mustafa and 40 Thieves (bootleg);1982;bootleg;NO;alibaba;YES;alibaba;-
mutantf2;Mutant Fighter (World ver EM-2);1992;Data East Corporation;NO;mutantf;YES;mutantf;-
mutantf3;Mutant Fighter (World ver EM-3);1992;Data East Corporation;NO;mutantf;YES;mutantf;-
mutantf4;Mutant Fighter (World ver EM-4);1992;Data East Corporation;NO;mutantf;YES;mutantf;-
mnightj;Mutant Night (Japan);1987;UPL (Kawakus license);NO;mnight;YES;mnight;-
mvpjd;MVP (set 1, Japan, FD1094 317-0142 decrypted) [Bootleg];1989;Sega;NO;mvp;YES;mvp;-
mvpj;MVP (set 1, Japan, FD1094 317-0142);1989;Sega;NO;mvp;YES;mvp;-
mvpd;MVP (set 2, US, FD1094 317-0143 decrypted) [Bootleg];1989;Sega;NO;mvp;YES;mvp;-
myherobl;My Hero (bootleg, 315-5132 encryption) [Bootleg];1985;bootleg;NO;myhero;YES;myhero;-
myherok;My Hero (Korea);1985;Coreland / Sega;NO;myhero;YES;myhero;-
myststono;Mysterious Stones - Dr. Kick in Adventure;1984;Technos;NO;mystston;YES;mystston;-
myststonoi;Mysterious Stones - Dr. Kick in Adventure (Itisa PCB);1984;Technos;NO;mystston;YES;mystston;-
mysticrib;Mystic Riders (bootleg?);1992;Irem;NO;mysticri;YES;mysticri;-
mystwarraa;Mystic Warriors (ver AAA);1993;Konami;NO;mystwarr;YES;mystwarr;-
mystwarra;Mystic Warriors (ver AAB);1993;Konami;NO;mystwarr;YES;mystwarr;-
mystwarrj;Mystic Warriors (ver JAA);1993;Konami;NO;mystwarr;YES;mystwarr;-
mystwarru;Mystic Warriors (ver UAA);1993;Konami;NO;mystwarr;YES;mystwarr;-
nastarw;Nastar Warrior (US);1988;Taito America Corporation;NO;nastar;YES;nastar;-
naughtyba;Naughty Boy (bootleg);1982;bootleg;NO;naughtyb;YES;naughtyb;-
naughtybc;Naughty Boy (Cinematronics);1982;Jaleco (Cinematronics license);NO;naughtyb;YES;naughtyb;-
nmouseb;Naughty Mouse (set 2);1981;Amenip Nova Games Ltd.;NO;nmouse;YES;nmouse;-
nbamht1;NBA Maximum Hangtime (rev 1.0 11/08/96);1996;Midway;NO;nbamht;YES;nbamht;-
nebulbee;Nebulous Bee [Bootleg];1981;bootleg;NO;galaga;YES;galaga;galaga
kuniokunb;Nekketsu Kouha Kunio-kun (Japan bootleg) [Bootleg];1986;bootleg;NO;renegade;YES;renegade;-
kuniokun;Nekketsu Kouha Kunio-kun (Japan);1986;Technos;NO;renegade;YES;renegade;-
nemesisuk;Nemesis (World?, ROM version);1985;Konami;NO;nemesis;YES;nemesis;-
nemor1;Nemo (90 11 09 etc);1990;Capcom;NO;nemo;YES;nemo;-
nemoj;Nemo (90 11 20 Japan);1990;Capcom;NO;nemo;YES;nemo;-
neoponga;Neo Pong (ver 1.0) [Homebrew];2002;Neo Dev Corporation;NO;neopong;YES;neopong;-
newapunk;New Atomic Punk - Global Quest (US);1992;Irem America;NO;bbmanw;YES;bbmanw;-
newfanta;New Fantasia (1994 copyright);1995;Comad / New Japan System;NO;newfant;YES;newfant;-
newpuckx;New Puck-X;1980;hack;NO;puckman;YES;puckman;-
nzeroteam;New Zero Team (V33 SYSTEM TYPE_B hardware);1997;Seibu Kaihatsu;NO;zeroteam;YES;zeroteam;-
nzeroteama;New Zero Team (V33 SYSTEM TYPE_B hardware, China?);1997;Seibu Kaihatsu (Haoyunlai Trading Company license);NO;zeroteam;YES;zeroteam;-
newpuc2;Newpuc2;1980;hack;NO;puckman;YES;puckman;-
newpuc2b;Newpuc2b;1980;hack;NO;puckman;YES;puckman;-
newsa;News (set 2);1993;Poby / Jeansole;NO;news;YES;news;-
nextfase;Next Fase (bootleg of Phoenix);1980;bootleg (Petaco S.A.);NO;phoenix;YES;phoenix;-
nightstrj;Night Striker (Japan);1989;Taito Corporation;NO;nightstr;YES;nightstr;-
nightstru;Night Striker (US);1989;Taito America Corporation;NO;nightstr;YES;nightstr;-
nwarra;Night Warriors - darkstalkers' revenge (950302 Asia);1995;Capcom;NO;nwarr;YES;nwarr;-
nwarrb;Night Warriors - darkstalkers' revenge (950403 Brazil);1995;Capcom;NO;nwarr;YES;nwarr;-
nwarrh;Night Warriors - darkstalkers' revenge (950403 Hispanic);1995;Capcom;NO;nwarr;YES;nwarr;-
nwarrud;Night Warriors - darkstalkers' revenge (950406 USA Phoenix Edition) [Bootleg];1995;bootleg;NO;nwarr;YES;nwarr;-
nwarru;Night Warriors - darkstalkers' revenge (950406 USA);1995;Capcom;NO;nwarr;YES;nwarr;-
nitdbl;Nightmare in the Dark (bootleg) [Bootleg];2001;bootleg;NO;nitd;YES;nitd;-
ninja;Ninja (315-5102);1985;Sega;NO;seganinj;YES;seganinj;-
nbbatmanu;Ninja Baseball Batman (US);1993;Irem America;NO;nbbatman;YES;nbbatman;-
ncombath;Ninja Combat (NGH-009);1990;Alpha Denshi Co.;NO;ncombat;YES;ncombat;-
gaiden;Ninja Gaiden (US);1988;Tecmo;NO;shadoww;YES;shadoww;-
nprinces;Ninja Princess (315-5051, 64k Ver. bootleg?) [Bootleg];1985;bootleg?;NO;seganinj;YES;seganinj;-
nprincesb;Ninja Princess (315-5051?, 128k Ver. bootleg?) [Bootleg];1985;bootleg?;NO;seganinj;YES;seganinj;-
nprinceso;Ninja Princess (315-5098, 128k Ver.);1985;Sega;NO;seganinj;YES;seganinj;-
nprincesu;Ninja Princess (64k Ver. not encrypted);1985;Sega;NO;seganinj;YES;seganinj;-
ryukendn;Ninja Ryukenden (Japan, set 1);1989;Tecmo;NO;shadoww;YES;shadoww;-
ryukendna;Ninja Ryukenden (Japan, set 2);1989;Tecmo;NO;shadoww;YES;shadoww;-
ninjakd2a;Ninja-Kid II / NinjaKun Ashura no Shou (set 2, bootleg?);1987;UPL;NO;ninjakd2;YES;ninjakd2;-
ninjakd2b;Ninja-Kid II / NinjaKun Ashura no Shou (set 3, bootleg?);1987;UPL;NO;ninjakd2;YES;ninjakd2;-
ninjakd2c;Ninja-Kid II / NinjaKun Ashura no Shou (set 4);1987;UPL;NO;ninjakd2;YES;ninjakd2;-
nitrobala;Nitro Ball (World, set 2);1992;Data East Corporation;NO;nitrobal;YES;nitrobal;-
nobb;Noboranka (Japan, bootleg) [Bootleg];1986;bootleg;NO;nob;YES;nob;-
nostj;Nostradamus (Japan);1993;Face;NO;nost;YES;nost;-
nostk;Nostradamus (Korea);1993;Face;NO;nost;YES;nost;-
nova2001h;Nova 2001 (Japan, hack?);1983;UPL;NO;nova2001;YES;nova2001;-
nova2001u;Nova 2001 (US);1983;UPL (Universal license);NO;nova2001;YES;nova2001;-
nunchaku;Nunchackun;1985;Kaneko / Taito;NO;ladymstr;YES;ladymstr;-
nyanpani;Nyan Nyan Panic (Japan);1988;Konami;NO;kittenk;YES;kittenk;-
oedfight;Oedo Fight (Japan Bloodshed Ver.);1994;Kaneko;NO;bloodwar;YES;bloodwar;-
offensiv;Offensive (Spanish bootleg of Scramble) [Bootleg];1981;bootleg (Video Dens);NO;scramble;YES;scramble;-
omegab;Omega [Bootleg];19??;bootleg?;NO;theend;YES;theend;-
omegafs;Omega Fighter Special;1989;UPL;NO;omegaf;YES;omegaf;-
omni;Omni [Bootleg];19??;bootleg;NO;pisces;YES;pisces;-
onetwoe;One + Two (earlier);1997;Barko;NO;onetwo;YES;onetwo;-
nmaster;Oni - The Ninja Master (Japan);1995;Banpresto / Pandorabox;NO;metmqstr;YES;metmqstr;-
onna34roa;Onna Sansirou - Typhoon Gal (bootleg) [Bootleg];1985;Taito;NO;onna34ro;YES;onna34ro;-
opwolfb;Operation Bear [Bootleg];1987;bootleg;NO;opwolf;YES;opwolf;-
othunderj;Operation Thunderbolt (Japan);1988;Taito Corporation;NO;othunder;YES;othunder;-
othunderjsc;Operation Thunderbolt (Japan, SC);1988;Taito Corporation;NO;othunder;YES;othunder;-
othunderuo;Operation Thunderbolt (US);1988;Taito America Corporation;NO;othunder;YES;othunder;-
othunderu;Operation Thunderbolt (US, rev 1);1988;Taito America Corporation;NO;othunder;YES;othunder;-
othundero;Operation Thunderbolt (World);1988;Taito Corporation Japan;NO;othunder;YES;othunder;-
opwolfj;Operation Wolf (Japan);1987;Taito Corporation;NO;opwolf;YES;opwolf;-
opwolfjsc;Operation Wolf (Japan, SC);1987;Taito Corporation;NO;opwolf;YES;opwolf;-
