name;description;year;manufacturer;is_parent;romof;is_clone;cloneof;sasampleof;
collncp19;"College Football's National Championship (Prototype, 19940413)";1994;"Sega";NO;collnc;YES;collnc;-;
collncp18;"College Football's National Championship (Prototype, 19940418)";1994;"Sega";NO;collnc;YES;collnc;-;
collncp17;"College Football's National Championship (Prototype, 19940419)";1994;"Sega";NO;collnc;YES;collnc;-;
collncp16;"College Football's National Championship (Prototype, 19940429)";1994;"Sega";NO;collnc;YES;collnc;-;
collncp15;"College Football's National Championship (Prototype, 19940503)";1994;"Sega";NO;collnc;YES;collnc;-;
collncp14;"College Football's National Championship (Prototype, 19940506)";1994;"Sega";NO;collnc;YES;collnc;-;
collncp13;"College Football's National Championship (Prototype, 19940511-A)";1994;"Sega";NO;collnc;YES;collnc;-;
collncp12;"College Football's National Championship (Prototype, 19940517-A)";1994;"Sega";NO;collnc;YES;collnc;-;
collncp11;"College Football's National Championship (Prototype, 19940520)";1994;"Sega";NO;collnc;YES;collnc;-;
collncp10;"College Football's National Championship (Prototype, 19940525)";1994;"Sega";NO;collnc;YES;collnc;-;
collncp09;"College Football's National Championship (Prototype, 19940531)";1994;"Sega";NO;collnc;YES;collnc;-;
collncp08;"College Football's National Championship (Prototype, 19940601)";1994;"Sega";NO;collnc;YES;collnc;-;
collncp07;"College Football's National Championship (Prototype, 19940603)";1994;"Sega";NO;collnc;YES;collnc;-;
collncp06;"College Football's National Championship (Prototype, 19940607)";1994;"Sega";NO;collnc;YES;collnc;-;
collncp05;"College Football's National Championship (Prototype, 19940608)";1994;"Sega";NO;collnc;YES;collnc;-;
collncp04;"College Football's National Championship (Prototype, 19940614)";1994;"Sega";NO;collnc;YES;collnc;-;
collncp03;"College Football's National Championship (Prototype, 19940615)";1994;"Sega";NO;collnc;YES;collnc;-;
collncp02;"College Football's National Championship (Prototype, 19940618)";1994;"Sega";NO;collnc;YES;collnc;-;
collncp01;"College Football's National Championship (Prototype, 19940620)";1994;"Sega";NO;collnc;YES;collnc;-;
collnc;"College Football's National Championship (USA)";1994;"Sega";YES;-;NO;-;-;
collnc2;"College Football's National Championship II (USA)";1995;"Sega";YES;-;NO;-;-;
collslam;"College Slam (USA)";1996;"Acclaim Entertainment";YES;-;NO;-;-;
columns1;"Columns (World)";1990;"Sega";NO;columns;YES;columns;-;
columns;"Columns (World, v1.1)";1990;"Sega";YES;-;NO;-;-;
columns3;"Columns III - Revenge of Columns (USA)";1993;"Vic Tokai";YES;-;NO;-;-;
columns3j;"Columns III - Taiketsu! Columns World (Jpn, Kor)";1993;"Sega";NO;columns3;YES;columns3;-;
combat;"Combat Aces (Prototype)";199?;"<unknown>";YES;-;NO;-;-;
combatca;"Combat Cars (Euro, USA)";1994;"Accolade";YES;-;NO;-;-;
comix;"Comix Zone (Euro)";1995;"Sega";YES;-;NO;-;-;
comixp;"Comix Zone (Euro, Prototype, 19950628)";1995;"Sega";NO;comix;YES;comix;-;
comixup01;"Comix Zone (Euro, Prototype, 19950712)";1995;"Sega";NO;comix;YES;comix;-;
comixj;"Comix Zone (Jpn)";1995;"Sega";NO;comix;YES;comix;-;
comixkp;"Comix Zone (Kor, Prototype, 19950609)";1995;"Sega";NO;comix;YES;comix;-;
comixup10;"Comix Zone (Prototype, 19950526)";1995;"Sega";NO;comix;YES;comix;-;
comixup09;"Comix Zone (Prototype, 19950530)";1995;"Sega";NO;comix;YES;comix;-;
comixsc;"Comix Zone (Sega Channel, Prototype, 19950612)";1995;"Sega";NO;comix;YES;comix;-;
comixu;"Comix Zone (USA)";1995;"Sega";NO;comix;YES;comix;-;
comixup;"Comix Zone (USA, Prototype)";1995;"Sega";NO;comix;YES;comix;-;
comixup05;"Comix Zone (USA, Prototype, 19950601)";1995;"Sega";NO;comix;YES;comix;-;
comixup08;"Comix Zone (USA, Prototype, 19950601-B)";1995;"Sega";NO;comix;YES;comix;-;
comixup07;"Comix Zone (USA, Prototype, 19950601-C)";1995;"Sega";NO;comix;YES;comix;-;
comixup06;"Comix Zone (USA, Prototype, 19950601-D)";1995;"Sega";NO;comix;YES;comix;-;
comixup03;"Comix Zone (USA, Prototype, 19950602)";1995;"Sega";NO;comix;YES;comix;-;
comixup04;"Comix Zone (USA, Prototype, 19950602-B)";1995;"Sega";NO;comix;YES;comix;-;
comixup02;"Comix Zone (USA, Prototype, 19950603)";1995;"Sega";NO;comix;YES;comix;-;
commconq;"Command & Conquer (Prototype)";199?;"<unknown>";YES;-;NO;-;-;
commands;"Commandos (Rus)";199?;"<unknown>";YES;-;NO;-;-;
congo;"Congo (Prototype)";199?;"<unknown>";YES;-;NO;-;-;
contra;"Contra - Hard Corps (USA, Kor)";1994;"Konami";YES;-;NO;-;-;
contraj;"Contra - The Hard Corps (Jpn)";1994;"Konami";NO;contra;YES;contra;-;
coolspot;"Cool Spot (Euro)";1994;"Virgin Games";YES;-;NO;-;-;
coolspotj;"Cool Spot (Jpn, Kor)";1994;"Virgin Games";NO;coolspot;YES;coolspot;-;
coolspotu;"Cool Spot (USA)";1994;"Virgin Games";NO;coolspot;YES;coolspot;-;
coolspotup;"Cool Spot (USA, Prototype)";1994;"Virgin Games";NO;coolspot;YES;coolspot;-;
corporat;"Corporation (Euro)";1992;"Virgin Games";YES;-;NO;-;-;
cosmic;"Cosmic Spacehead (Euro, USA)";1993;"Codemasters";YES;-;NO;-;-;
cstrike;"Counter Strike (Rus)";199?;"Glorysun";NO;lethalen;YES;lethalen;-;
crkdown1;"Crack Down (Euro, Jpn)";1990;"Sega";NO;crkdown;YES;crkdown;-;
crkdown;"Crack Down (Euro, Jpn, Rev. A)";1990;"Sega";YES;-;NO;-;-;
crkdownu;"Crack Down (USA)";1991;"Sage's Creation";NO;crkdown;YES;crkdown;-;
crash;"Crash Bandicoot (Rus)";199?;"<unknown>";NO;zero;YES;zero;-;
crayon;"Crayon Shin-chan - Arashi o Yobu Enji (Jpn)";1994;"Ma-Ba";YES;-;NO;-;-;
xfire;"Cross Fire (USA)";1991;"Kyugo Boueki";YES;-;NO;-;-;
crudeb;"Crude Buster (Jpn)";1992;"Data East";NO;twocrude;YES;twocrude;-;
crueball;"Crue Ball (Euro, USA)";1992;"Electronic Arts";YES;-;NO;-;-;
crueballj;"Crue Ball (Jpn)";1993;"Electronic Arts Victor";NO;crueball;YES;crueball;-;
crusader;"Crusader of Centy (USA)";1994;"Atlus";NO;soleil;YES;soleil;-;
crying;"Crying - Aseimei Sensou (Jpn)";1992;"Sega";NO;biohazrb;YES;biohazrb;-;
crystlpt;"Crystal's Pony Tale (USA)";1994;"Sega";YES;-;NO;-;-;
crystlptp15;"Crystal's Pony Tale (USA, Prototype, 19940511)";1994;"Sega";NO;crystlpt;YES;crystlpt;-;
crystlptp14;"Crystal's Pony Tale (USA, Prototype, 19940519)";1994;"Sega";NO;crystlpt;YES;crystlpt;-;
crystlptp13;"Crystal's Pony Tale (USA, Prototype, 19940526)";1994;"Sega";NO;crystlpt;YES;crystlpt;-;
crystlptp12;"Crystal's Pony Tale (USA, Prototype, 19940601)";1994;"Sega";NO;crystlpt;YES;crystlpt;-;
crystlptp11;"Crystal's Pony Tale (USA, Prototype, 19940606)";1994;"Sega";NO;crystlpt;YES;crystlpt;-;
crystlptp10;"Crystal's Pony Tale (USA, Prototype, 19940610)";1994;"Sega";NO;crystlpt;YES;crystlpt;-;
crystlptp09;"Crystal's Pony Tale (USA, Prototype, 19940623)";1994;"Sega";NO;crystlpt;YES;crystlpt;-;
crystlptp08;"Crystal's Pony Tale (USA, Prototype, 19940628)";1994;"Sega";NO;crystlpt;YES;crystlpt;-;
crystlptp07;"Crystal's Pony Tale (USA, Prototype, 19940630)";1994;"Sega";NO;crystlpt;YES;crystlpt;-;
crystlptp06;"Crystal's Pony Tale (USA, Prototype, 19940701)";1994;"Sega";NO;crystlpt;YES;crystlpt;-;
crystlptp05;"Crystal's Pony Tale (USA, Prototype, 19940702)";1994;"Sega";NO;crystlpt;YES;crystlpt;-;
crystlptp04;"Crystal's Pony Tale (USA, Prototype, 19940703)";1994;"Sega";NO;crystlpt;YES;crystlpt;-;
crystlptp02;"Crystal's Pony Tale (USA, Prototype, 19940712)";1994;"Sega";NO;crystlpt;YES;crystlpt;-;
crystlptp03;"Crystal's Pony Tale (USA, Prototype, 19940712-B)";1994;"Sega";NO;crystlpt;YES;crystlpt;-;
crystlptp01;"Crystal's Pony Tale (USA, Prototype, 19940713)";1994;"Sega";NO;crystlpt;YES;crystlpt;-;
curse;"Curse (Jpn)";1989;"Micronet";YES;-;NO;-;-;
cutiesuz;"Cutie Suzuki no Ringside Angel (Jpn)";1990;"Asmik Ace";YES;-;NO;-;-;
cutthr;"CutThroat Island (Euro, USA)";1995;"Acclaim Entertainment";YES;-;NO;-;-;
cutthrp;"CutThroat Island (Prototye)";1995;"Acclaim Entertainment";NO;cutthr;YES;cutthr;-;
eswatj;"Cyber Police ESWAT (Jpn, Rev. 0)";1990;"Sega";NO;eswat;YES;eswat;-;
cybercop;"Cyber-Cop (USA)";1992;"Virgin Games";NO;corporat;YES;corporat;-;
cyberbal;"CyberBall (World)";1990;"Sega";YES;-;NO;-;-;
cyborgj;"Cyborg Justice (Euro, USA)";1993;"Sega";YES;-;NO;-;-;
cyborgjp;"Cyborg Justice (Prototype)";1993;"Sega";NO;cyborgj;YES;cyborgj;-;
daffy;"Daffy Duck in Hollywood (Euro)";1994;"Sega";YES;-;NO;-;-;
daffyp;"Daffy Duck in Hollywood (Euro, Prototype)";1994;"Sega";NO;daffy;YES;daffy;-;
dahnamk;"Dahna (Kor)";199?;"<unknown>";NO;dahnam;YES;dahnam;-;
dahnam;"Dahna Megami Tanjou (Jpn)";1991;"IGS";YES;-;NO;-;-;
daimakai;"Dai Makaimura (Jpn)";1989;"Sega";NO;ghouls;YES;ghouls;-;
daikokai;"Daikoukai Jidai (Jpn)";1992;"Koei";NO;unchartd;YES;unchartd;-;
daikok2;"Daikoukai Jidai II (Jpn)";1994;"Koei";NO;newhoriz;YES;newhoriz;-;
dangseed;"Dangerous Seed (Jpn)";1990;"Namcot";YES;-;NO;-;-;
darius2;"Darius II (Jpn)";1990;"Taito";NO;sagaia;YES;sagaia;-;
darkcast;"Dark Castle (Euro, USA)";1991;"Electronic Arts";YES;-;NO;-;-;
darwin;"Darwin 4081 (Jpn, Kor)";1990;"Sega";YES;-;NO;-;-;
dashdesp1;"Dashin' Desperadoes (Euro, Prototype)";1993;"Data East";NO;dashdes;YES;dashdes;-;
dashdes;"Dashin' Desperadoes (USA)";1993;"Data East";YES;-;NO;-;-;
dashdesp2;"Dashin' Desperadoes (USA, Prototype)";1993;"Data East";NO;dashdes;YES;dashdes;-;
amaznten;"David Crane's Amazing Tennis (USA)";1992;"Absolute Entertainment";YES;-;NO;-;-;
drscj;"David Robinson Basketball (Jpn)";1992;"Sega";NO;drsc;YES;drsc;-;
drsc;"David Robinson's Supreme Court (Euro, USA)";1992;"Sega";YES;-;NO;-;-;
daviscp2a;"Davis Cup II (USA, Prototype)";199?;"<unknown>";NO;daviscp2;YES;daviscp2;-;
daviscupa;"Davis Cup World Tour (Euro, USA, 199306)";1993;"Tengen";NO;daviscup;YES;daviscup;-;
daviscup;"Davis Cup World Tour (Euro, USA, 199307)";1993;"Tengen";YES;-;NO;-;-;
daviscp2;"Davis Cup World Tour Tennis 2 (Prototype 1)";199?;"<unknown>";YES;-;NO;-;-;
dazexmas;"Daze Before Christmas (Oceania)";1994;"Sunsoft";YES;-;NO;-;-;
dazexmasp;"Daze Before Christmas (Oceania, Prototype)";1994;"Sunsoft";NO;dazexmas;YES;dazexmas;-;
deadlymv;"Deadly Moves (USA)";1992;"Kaneko";YES;-;NO;-;-;
deathcal;"Death Caliber (Rus)";199?;"Tomsoft";YES;-;NO;-;-;
deathdl;"Death Duel (USA)";1992;"Razorsoft";YES;-;NO;-;-;
decapatt;"DecapAttack (Euro, USA, Kor)";1991;"Sega";YES;-;NO;-;-;
deerhunt;"Deer Hunter (Rus)";199?;"Tomsoft";YES;-;NO;-;-;
demoman;"Demolition Man (Euro, USA)";1995;"Acclaim Entertainment";YES;-;NO;-;-;
demomanp;"Demolition Man (USA, Prototype)";1995;"Acclaim Entertainment";NO;demoman;YES;demoman;-;
desrtdem;"Desert Demolition (Euro, USA)";1994;"Sega";YES;-;NO;-;-;
desrtdemp9;"Desert Demolition (Prototype, 19941206)";1994;"Sega";NO;desrtdem;YES;desrtdem;-;
desrtdemp8;"Desert Demolition (Prototype, 19941208)";1994;"Sega";NO;desrtdem;YES;desrtdem;-;
desrtdemp6;"Desert Demolition (Prototype, 19941212)";1994;"Sega";NO;desrtdem;YES;desrtdem;-;
desrtdemp7;"Desert Demolition (Prototype, 19941212-B)";1994;"Sega";NO;desrtdem;YES;desrtdem;-;
desrtdemp5;"Desert Demolition (Prototype, 19941213)";1994;"Sega";NO;desrtdem;YES;desrtdem;-;
desrtdemp4;"Desert Demolition (Prototype, 19941214)";1994;"Sega";NO;desrtdem;YES;desrtdem;-;
desrtdemp3;"Desert Demolition (Prototype, 19941215)";1994;"Sega";NO;desrtdem;YES;desrtdem;-;
desrtdemp2;"Desert Demolition (Prototype, 19941216)";1994;"Sega";NO;desrtdem;YES;desrtdem;-;
desrtdemp1;"Desert Demolition (Prototype, 19941219)";1994;"Sega";NO;desrtdem;YES;desrtdem;-;
dstrike;"Desert Strike (Euro, USA)";1992;"Electronic Arts";YES;-;NO;-;-;
dstrikej;"Desert Strike (Jpn, Kor)";1993;"Electronic Arts";NO;dstrike;YES;dstrike;-;
devlcrsh;"Devil Crash MD (Jpn)";1993;"Technosoft";NO;dfury;YES;dfury;-;
devilish;"Devilish - The Next Possession (USA)";1992;"Sage's Creation";YES;-;NO;-;-;
diablo;"Diablo (Rus)";199?;"<unknown>";NO;fatallab;YES;fatallab;-;
dialqo;"Dial Q o Mawase! (Jpn)";199?;"<unlicensed>";YES;-;NO;-;-;
dicktr;"Dick Tracy (World)";1991;"Sega";YES;-;NO;-;-;
dickvitl;"Dick Vitale's 'Awesome, Baby!' College Hoops (USA)";1994;"Time Warner Interactive";YES;-;NO;-;-;
dinoland;"Dino Land (USA)";1991;"Renovation";YES;-;NO;-;-;
aladdin;"Disney's Aladdin (Euro)";1993;"Sega";YES;-;NO;-;-;
aladdinj;"Disney's Aladdin (Jpn)";1993;"Sega";NO;aladdin;YES;aladdin;-;
aladdinu;"Disney's Aladdin (USA)";1993;"Sega";NO;aladdin;YES;aladdin;-;
aladdinup;"Disney's Aladdin (USA, Prototype)";1993;"Sega";NO;aladdin;YES;aladdin;-;
ariel;"Disney's Ariel the Little Mermaid (Euro, USA)";1992;"Sega";YES;-;NO;-;-;
beauty;"Disney's Beauty and the Beast - Belle's Quest (USA)";1993;"Sunsoft";YES;-;NO;-;-;
beautyrb;"Disney's Beauty and the Beast - Roar of the Beast (USA)";1993;"Sunsoft";YES;-;NO;-;-;
jungle;"Disney's The Jungle Book (Euro)";1994;"Virgin Interactive";YES;-;NO;-;-;
jungleu;"Disney's The Jungle Book (USA)";1994;"Virgin Interactive";NO;jungle;YES;jungle;-;
divine;"Divine Sealing (Jpn)";1991;"CYX";YES;-;NO;-;-;
djboy;"DJ Boy (Euro)";1991;"Sega";YES;-;NO;-;-;
djboyj;"DJ Boy (Jpn)";1990;"Sega";NO;djboy;YES;djboy;-;
djboyu;"DJ Boy (USA)";1990;"Kaneko";NO;djboy;YES;djboy;-;
domino;"Domino (Rus)";199?;"<unlicensed>";YES;-;NO;-;-;
dominus;"Dominus (USA, Prototype)";199?;"<unknown>";YES;-;NO;-;-;
mauimallb;"Donald in Maui Mallard (Bra)";1995;"Tec Toy";NO;mauimall;YES;mauimall;-;
mauimall;"Donald in Maui Mallard (Euro)";1995;"Sega";YES;-;NO;-;-;
dongguri;"Dong Gu Ri Te Chi Jak Jeon (Kor)";199?;"<unknown>";NO;drrobotn;YES;drrobotn;-;
doomtrop;"Doom Troopers - The Mutant Chronicles (USA)";1995;"Playmates Interactive";YES;-;NO;-;-;
doraemon;"Doraemon - Yume Dorobou to 7-nin no Gozans (Jpn)";1993;"Sega";YES;-;NO;-;-;
doublecl;"Double Clutch (Euro)";1992;"Sega";YES;-;NO;-;-;
ddragon;"Double Dragon (Euro, USA)";1993;"Ballistic";YES;-;NO;-;-;
ddragon3;"Double Dragon 3 - The Arcade Game (Euro, USA)";1992;"Flying Edge";YES;-;NO;-;-;
ddragon5;"Double Dragon V - The Shadow Falls (USA)";1994;"Tradewest";YES;-;NO;-;-;
ddribble;"Double Dribble - The Playoff Edition (USA)";1994;"Konami";NO;hyperdnk;YES;hyperdnk;-;
drrobotn;"Dr. Robotnik's Mean Bean Machine (Euro)";1993;"Sega";YES;-;NO;-;-;
drrobotnu;"Dr. Robotnik's Mean Bean Machine (USA)";1993;"Sega";NO;drrobotn;YES;drrobotn;-;
drrobotnup;"Dr. Robotnik's Mean Bean Machine (USA, Prototype)";1993;"Sega";NO;drrobotn;YES;drrobotn;-;
dragon;"Dragon - The Bruce Lee Story (Euro)";1993;"Virgin Interactive";YES;-;NO;-;-;
dragonu;"Dragon - The Bruce Lee Story (USA)";1994;"Acclaim Entertainment";NO;dragon;YES;dragon;-;
dbz;"Dragon Ball Z - Buyuu Retsuden (Jpn)";1994;"Bandai";YES;-;NO;-;-;
dbzf;"Dragon Ball Z - L'Appel du Destin (Fra)";1994;"Bandai";NO;dbz;YES;dbz;-;
shangh3;"Dragon's Eye Plus - Shanghai III (Jpn)";1991;"Home Data";YES;-;NO;-;-;
dfury;"Dragon's Fury (Euro, USA)";1992;"Tengen";YES;-;NO;-;-;
dlair;"Dragon's Lair (USA, Prototype)";199?;"Taito";YES;-;NO;-;-;
dragnrev;"Dragon's Revenge (Euro, USA)";1993;"Tengen";YES;-;NO;-;-;
dragnrevj;"Dragon's Revenge (Jpn)";1993;"Tengen";NO;dragnrev;YES;dragnrev;-;
dukenk3d;"Duke Nukem 3D (Bra)";1998;"Tec Toy";YES;-;NO;-;-;
duneu;"Dune - The Battle for Arrakis (USA)";1993;"Virgin Interactive";NO;dune2;YES;dune2;-;
dune2;"Dune II - Battle for Arrakis (Euro)";1993;"Virgin Interactive";YES;-;NO;-;-;
dune2g;"Dune II - Kampf um den Wustenplaneten (Ger)";1993;"Virgin Interactive";NO;dune2;YES;dune2;-;
ddwares;"Dungeons & Dragons - Warriors of the Eternal Sun (Euro, USA)";1992;"Sega";YES;-;NO;-;-;
dynabr;"Dyna Brothers (Jpn)";1992;"CRI";YES;-;NO;-;-;
dynabr2;"Dyna Brothers 2 (Jpn)";1993;"CRI";YES;-;NO;-;-;
dynabr2sp;"Dyna Brothers 2 - Sega Channel Special (Jpn, Sega Channel)";1991;"Sega";NO;dynabr2;YES;dynabr2;-;
dynduke1;"Dynamite Duke (World)";1990;"Sega";NO;dynduke;YES;dynduke;-;
dynduke;"Dynamite Duke (World, Rev. A)";1990;"Sega";YES;-;NO;-;-;
dhead;"Dynamite Headdy (Euro, USA)";1994;"Sega";YES;-;NO;-;-;
dheadj;"Dynamite Headdy (Jpn)";1994;"Sega";NO;dhead;YES;dhead;-;
dheadjp;"Dynamite Headdy (Jpn, Prototype)";1994;"Sega";NO;dhead;YES;dhead;-;
dheadp3;"Dynamite Headdy (Prototype, 19940614-CABEZA)";1994;"Sega";NO;dhead;YES;dhead;-;
dheadp2;"Dynamite Headdy (Prototype, 19940616)";1994;"Sega";NO;dhead;YES;dhead;-;
dheadp1;"Dynamite Headdy (Prototype, 19940622)";1994;"Sega";NO;dhead;YES;dhead;-;
dynoblaz;"Dyno Blaze (Early Prototype)";199?;"<unknown>";YES;-;NO;-;-;
eahockey;"EA Hockey (Euro)";1991;"Electronic Arts";YES;-;NO;-;-;
eahockeyj;"EA Hockey (Jpn)";1992;"Electronic Arts Victor";NO;eahockey;YES;eahockey;-;
easports;"EA Sports Double Header (Euro)";1993;"Electronic Arts";YES;-;NO;-;-;
earnest;"Earnest Evans (USA)";1992;"Renovation";YES;-;NO;-;-;
ejim;"Earthworm Jim (Euro)";1994;"Virgin Interactive";YES;-;NO;-;-;
ejimu;"Earthworm Jim (USA)";1994;"Playmates Interactive";NO;ejim;YES;ejim;-;
ejim2;"Earthworm Jim 2 (Euro)";1995;"Virgin Interactive";YES;-;NO;-;-;
ejim2u;"Earthworm Jim 2 (USA)";1996;"Playmates Interactive";NO;ejim2;YES;ejim2;-;
ecco2;"Ecco - The Tides of Time (Euro)";1994;"Sega";YES;-;NO;-;-;
ecco2u;"Ecco - The Tides of Time (USA)";1994;"Sega";NO;ecco2;YES;ecco2;-;
ecco2px11;"Ecco - The Tides of Time (USA, Prototype X11, 19940413)";1994;"Sega";NO;ecco2;YES;ecco2;-;
ecco2p;"Ecco - The Tides of Time (USA, Prototype)";1994;"Sega";NO;ecco2;YES;ecco2;-;
ecco2p2;"Ecco - The Tides of Time (USA, Prototype, 19940429)";1994;"Sega";NO;ecco2;YES;ecco2;-;
ecco2p1;"Ecco - The Tides of Time (USA, Prototype, Alt)";1994;"Sega";NO;ecco2;YES;ecco2;-;
eccojr;"Ecco Jr. (USA, Oceania, 199502)";1995;"Sega";YES;-;NO;-;-;
eccojr1;"Ecco Jr. (USA, Oceania, 199503)";1995;"Sega";NO;eccojr;YES;eccojr;-;
ecco;"Ecco the Dolphin (Euro, USA, Kor)";1993;"Sega";YES;-;NO;-;-;
eccoj;"Ecco the Dolphin (Jpn)";1993;"Sega";NO;ecco;YES;ecco;-;
ecco2j;"Ecco the Dolphin II (Jpn)";1994;"Sega";NO;ecco2;YES;ecco2;-;
elvientoj;"El Viento (Jpn)";1991;"Wolf Team";NO;elviento;YES;elviento;-;
elviento;"El Viento (USA)";1991;"Renovation";YES;-;NO;-;-;
elemastj;"Elemental Master (Jpn)";1990;"Technosoft";NO;elemast;YES;elemast;-;
elemast;"Elemental Master (USA)";1993;"Renovation";YES;-;NO;-;-;
elimdown;"Eliminate Down (Jpn)";1993;"Soft Vision";YES;-;NO;-;-;
elit95;"Elitserien 95 (Swe)";1994;"Electronic Arts";YES;-;NO;-;-;
elit96;"Elitserien 96 (Swe)";1995;"Electronic Arts";YES;-;NO;-;-;
empsteel;"Empire of Steel (Euro)";1992;"Flying Edge";YES;-;NO;-;-;
tazmars;"Escape from Mars Starring Taz (Euro)";1994;"Sega";YES;-;NO;-;-;
tazmarsp11;"Escape from Mars Starring Taz (Prototype, 19940309)";1994;"Sega";NO;tazmars;YES;tazmars;-;
tazmarsp10;"Escape from Mars Starring Taz (Prototype, 19940418)";1994;"Sega";NO;tazmars;YES;tazmars;-;
tazmarsp09;"Escape from Mars Starring Taz (Prototype, 19940509)";1994;"Sega";NO;tazmars;YES;tazmars;-;
tazmarsp08;"Escape from Mars Starring Taz (Prototype, 19940518)";1994;"Sega";NO;tazmars;YES;tazmars;-;
tazmarsp07;"Escape from Mars Starring Taz (Prototype, 19940523)";1994;"Sega";NO;tazmars;YES;tazmars;-;
tazmarsp06;"Escape from Mars Starring Taz (Prototype, 19940602)";1994;"Sega";NO;tazmars;YES;tazmars;-;
tazmarsp05;"Escape from Mars Starring Taz (Prototype, 19940607)";1994;"Sega";NO;tazmars;YES;tazmars;-;
tazmarsp04;"Escape from Mars Starring Taz (Prototype, 19940610)";1994;"Sega";NO;tazmars;YES;tazmars;-;
tazmarsp03;"Escape from Mars Starring Taz (Prototype, 19940614)";1994;"Sega";NO;tazmars;YES;tazmars;-;
tazmarsp02;"Escape from Mars Starring Taz (Prototype, 19940618-A)";1994;"Sega";NO;tazmars;YES;tazmars;-;
tazmarsp01;"Escape from Mars Starring Taz (Prototype, 19940620)";1994;"Sega";NO;tazmars;YES;tazmars;-;
tazmarsu;"Escape from Mars Starring Taz (USA)";1994;"Sega";NO;tazmars;YES;tazmars;-;
espnbb;"ESPN Baseball Tonight (USA)";1995;"Sony Imagesoft";YES;-;NO;-;-;
espnhn;"ESPN National Hockey Night (USA)";1994;"Sony Imagesoft";YES;-;NO;-;-;
espnhnp;"ESPN National Hockey Night (USA, Prototype)";1994;"Sony Imagesoft";NO;espnhn;YES;espnhn;-;
espnsped;"ESPN Speedworld (USA)";1994;"Sony Imagesoft";YES;-;NO;-;-;
espnspedp;"ESPN Speedworld (USA, Prototype)";1994;"Sony Imagesoft";NO;espnsped;YES;espnsped;-;
espnnfl;"ESPN Sunday Night NFL (USA)";1994;"Sony Imagesoft";YES;-;NO;-;-;
espnnflp;"ESPN Sunday Night NFL (USA, Prototype)";1994;"Sony Imagesoft";NO;espnnfl;YES;espnnfl;-;
eswat;"ESWAT - City Under Siege (Euro, USA, Rev. A)";1990;"Sega";YES;-;NO;-;-;
eternalc;"Eternal Champions (Euro)";1994;"Sega";YES;-;NO;-;-;
eternalcp;"Eternal Champions (Euro, Prototype)";1994;"Sega";NO;eternalc;YES;eternalc;-;
eternalcj;"Eternal Champions (Jpn, Kor)";1994;"Sega";NO;eternalc;YES;eternalc;-;
eternalcjp;"Eternal Champions (Jpn, Prototype, 19931117)";1994;"Sega";NO;eternalc;YES;eternalc;-;
eternalcu;"Eternal Champions (USA)";1994;"Sega";NO;eternalc;YES;eternalc;-;
eurosens;"Europa Sensen (Jpn)";1993;"Koei";NO;opeurope;YES;opeurope;-;
euroclub;"European Club Soccer (Euro)";1992;"Virgin Games";YES;-;NO;-;-;
evander;"Evander Holyfield's 'Real Deal' Boxing (World)";1992;"Sega";YES;-;NO;-;-;
exmutant;"Ex-Mutants (Euro, USA)";1992;"Sega";YES;-;NO;-;-;
exranza;"Ex-Ranza (Jpn)";1993;"Sega";NO;rangerx;YES;rangerx;-;
exranzap;"Ex-Ranza (Jpn, Prototype)";1993;"Sega";NO;rangerx;YES;rangerx;-;
exile;"Exile (USA)";1991;"Renovation";YES;-;NO;-;-;
exilej;"Exile - Toki no Hazama e (Jpn)";1991;"Riot";NO;exile;YES;exile;-;
exosquad;"Exo Squad (Euro)";1995;"Virgin Interactive";YES;-;NO;-;-;
exosquadu;"Exo Squad (USA)";1995;"Playmates Interactive";NO;exosquad;YES;exosquad;-;
exosquadup;"Exo Squad (USA, Prototype)";1995;"Playmates Interactive";NO;exosquad;YES;exosquad;-;
exodus;"Exodus - Journey to the Promised Land (USA)";1993;"Wisdom Tree";YES;-;NO;-;-;
f117;"F-117 Night Storm (Euro, USA)";1993;"Electronic Arts";YES;-;NO;-;-;
f117j;"F-117 Stealth - Operation Night Storm (Jpn)";1994;"Electronic Arts Victor";NO;f117;YES;f117;-;
f15se2;"F-15 Strike Eagle II (Euro)";1993;"Microprose";YES;-;NO;-;-;
f15se2u;"F-15 Strike Eagle II (USA)";1993;"Microprose";NO;f15se2;YES;f15se2;-;
f15se2up;"F-15 Strike Eagle II (USA, Prototype)";1993;"Microprose";NO;f15se2;YES;f15se2;-;
f22a;"F-22 Interceptor (Euro, USA, 199109)";1991;"Electronic Arts";NO;f22;YES;f22;-;
f22;"F-22 Interceptor (Euro, USA, 199206)";1991;"Electronic Arts";YES;-;NO;-;-;
f22p;"F-22 Interceptor (Euro, USA, Prototype)";1991;"Electronic Arts";NO;f22;YES;f22;-;
f22j;"F-22 Interceptor (Jpn)";1993;"Electronic Arts Victor";NO;f22;YES;f22;-;
f1;"F1 (Euro)";1993;"Tengen";YES;-;NO;-;-;
f1wc;"F1 - World Championship Edition (Euro)";1993;"Domark";YES;-;NO;-;-;
f1wcp;"F1 - World Championship Edition (Euro, Prototype)";1993;"Domark";NO;f1wc;YES;f1wc;-;
f1circus;"F1 Circus MD (Jpn)";1991;"Nichibutsu";YES;-;NO;-;-;
famfeud;"Family Feud (USA)";1993;"GameTek";YES;-;NO;-;-;
fantasia1;"Fantasia (World)";1991;"Sega";NO;fantasia;YES;fantasia;-;
