name;description;year;manufacturer;is_parent;romof;is_clone;cloneof;sasampleof;is_runnable;is_device;is_bios;biosof;is_mechanical;is_arcade;use_chds;savestate;source_file;first_emulator;first_emulator_date;last_emulator;last_emulator_date;players;buttons;coins;sound_channels;screens;display_type;display_rotate;screen_orientation;display_width;display_height;display_refresh;input_controls;monitor_type;chips_cpu;chips_cpu_details;chips_audio;chips_audio_details;driver_status;driver_emulation;driver_color;driver_sound;driver_graphic;driver_cocktail;driver_protection;dump_status;device_types;category;genre;serie;language;colors;has_device_refs;has_roms;has_disks;has_dip_switches;has_bios_sets;has_configs;has_ports;has_devices;has_slots;has_adjusters;has_soft_lists;has_ram_opts;has_cheats;nplayers;url_playonline;url_shortplays;url_shortplay_ms;game_rate;mature;on_top_score;on_bacheca_record;on_arcaworld;lang2;ranking;bestgame;alltime;cabinets
laserbat;Laser Battle;1981;Zaccaria;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;laserbat.cpp;Mame 0.100u3;29/09/2005;Mame 0.195;28/02/2018;0;4;3;1;1;RASTER;0;HORIZONTAL;736;247;50.541416;joystick (8-way);CRT 15kHz;S2650;maincpu S2650 @3.579545 MHz;Signetics 2636 PVI,Speaker,TI SN76477 CSG,TMS3615;pvi1 Signetics 2636 PVI @4.772727 MHz, pvi2 Signetics 2636 PVI @4.772727 MHz, pvi3 Signetics 2636 PVI @4.772727 MHz, speaker Speaker, csg TI SN76477 CSG, synth_low TMS3615 @0.125 MHz, synth_high TMS3615 @0.25 MHz;IMPERFECT;GOOD;GOOD;IMPERFECT;GOOD;PRELIMINARY;GOOD;BADDUMP;-;Shooter / Field;Shooter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=mqkqgbEYB4w;-;0;NO;NO;NO;NO;English;50 to 60 (Not Good Enough);-;50 to 60 (Not Good Enough);NO
laststar;The Last Starfighter (prototype);1984;Atari Games;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;atarisy4.cpp;Mame 0.139u1;11/08/2010;Mame 0.195;28/02/2018;0;6;0;0;1;RASTER;0;HORIZONTAL;512;384;60.006001;double joystick (8-way),joystick (analog);CRT 25kHz;M68000,TMS32010;maincpu M68000 @8 MHz, dsp0 TMS32010 @16 MHz;-;-;IMPERFECT;GOOD;GOOD;GOOD;IMPERFECT;UNKNOWN;GOOD;NODUMP;-;Shooter / Flying 1st Person;Shooter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;1P;-;https://www.youtube.com/watch?v=9xmTDQp0sTc;-;0;NO;NO;NO;NO;English;10 to 20 (Horrible);-;10 to 20 (Horrible);NO
lbgrande;Libero Grande (World, LG2/VER.A);1997;Namco;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;namcos12.cpp;Mame 0.94u4;18/03/2005;Mame 0.195;28/02/2018;0;6;2;2;1;RASTER;0;HORIZONTAL;640;480;60.000000;joystick (8-way);CRT 31kHz;CXD8661R,H8/3002;maincpu CXD8661R @100 MHz, sub H8/3002 @16.9344 MHz;Speaker,Namco C352;lspeaker Speaker, rspeaker Speaker, c352 Namco C352 @25.4016 MHz;IMPERFECT;GOOD;GOOD;GOOD;IMPERFECT;UNKNOWN;GOOD;GOOD;-;Sports / Soccer;Sports;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;1P;-;https://www.youtube.com/watch?v=-jKE7jsyz5k;-;0;NO;NO;NO;NO;English;90 to 100 (Best Games);1997;1997;NO
legendoh;Legend of Heroes;2000;Limenko;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;limenko.cpp;Mame 0.107;23/07/2006;Mame 0.195;28/02/2018;0;4;4;2;1;RASTER;0;HORIZONTAL;384;240;60.000000;joystick (8-way);CRT 15kHz;E1-32XN,I8052;maincpu E1-32XN @80 MHz, qs1000:cpu I8052 @24 MHz;Speaker,QS1000;lspeaker Speaker, rspeaker Speaker, qs1000 QS1000 @24 MHz;IMPERFECT;GOOD;GOOD;IMPERFECT;GOOD;UNKNOWN;GOOD;GOOD;-;Fighter / 2.5D;Fighter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;4P sim;-;https://www.youtube.com/watch?v=ggzNR-D-1NQ;-;0;NO;NO;NO;NO;English;70 to 80 (Good);-;70 to 80 (Good);NO
lethalen;Lethal Enforcers (ver UAE, 11/19/92 15:04);1992;Konami;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;lethal.cpp;Mame 0.80;06/03/2004;Mame 0.195;28/02/2018;0;1;2;2;1;RASTER;180;HORIZONTAL;288;224;59.620000;lightgun;CRT 15kHz;HD6309,Z80;maincpu HD6309 @12 MHz, soundcpu Z80 @6 MHz;Speaker,K054539 ADPCM;lspeaker Speaker, rspeaker Speaker, k054539 K054539 ADPCM @18.432 MHz;IMPERFECT;GOOD;GOOD;GOOD;IMPERFECT;UNKNOWN;GOOD;GOOD;-;Shooter / Gun;Shooter;Lethal Enforcers;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=m5pmANiA_Xc;-;0;NO;NO;NO;NO;English;70 to 80 (Good);1992;1992;NO
littlerb;Little Robin;1994;TCH;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;littlerb.cpp;Mame 0.102u5;22/12/2005;Mame 0.195;28/02/2018;0;3;2;2;1;RASTER;0;HORIZONTAL;337;245;30.006238;joystick (8-way);CRT 15kHz;M68000,TMS34010;maincpu M68000 @8 MHz, inder_vid:tms TMS34010 @40 MHz;Speaker,8-Bit R-2R DAC;lspeaker Speaker, rspeaker Speaker, ldac 8-Bit R-2R DAC, rdac 8-Bit R-2R DAC;IMPERFECT;GOOD;GOOD;IMPERFECT;IMPERFECT;UNKNOWN;GOOD;GOOD;-;Platform / Run Jump;Platform;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=EjeP-TJR6QA;-;0;NO;NO;NO;NO;English;60 to 70 (Passable);-;60 to 70 (Passable);NO
lockon;Lock-On (rev. E);1986;Tatsumi;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;lockon.cpp;Mame 0.96;03/05/2005;Mame 0.195;28/02/2018;0;4;3;2;1;RASTER;0;HORIZONTAL;320;240;55.803571;joystick (analog);CRT 15kHz;V30,Z80;maincpu V30 @8 MHz, ground V30 @8 MHz, object V30 @8 MHz, audiocpu Z80 @4 MHz;Speaker,YM2203 OPN,Volume Filter;lspeaker Speaker, rspeaker Speaker, ymsnd YM2203 OPN @4 MHz, f2203.1l Volume Filter, f2203.1r Volume Filter, f2203.2l Volume Filter, f2203.2r Volume Filter, f2203.3l Volume Filter, f2203.3r Volume Filter;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Shooter / Flying 1st Person;Shooter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;1P;-;https://www.youtube.com/watch?v=LtUFL1hKeTc;-;0;NO;NO;NO;NO;English;50 to 60 (Not Good Enough);1986;1986;NO
lordgun;Lord of Gun (USA);1994;IGS;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;lordgun.cpp;Mame 0.81u4;08/04/2004;Mame 0.195;28/02/2018;0;1;2;1;1;RASTER;0;HORIZONTAL;448;224;60.000000;lightgun;CRT 15kHz;M68000,Z80;maincpu M68000 @10 MHz, soundcpu Z80 @5 MHz;Speaker,YM3812 OPL2,OKI MSM6295 ADPCM;mono Speaker, ymsnd YM3812 OPL2 @3.579545 MHz, oki OKI MSM6295 ADPCM @1 MHz;IMPERFECT;GOOD;GOOD;GOOD;IMPERFECT;UNKNOWN;GOOD;GOOD;-;Shooter / Gun;Shooter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=GBjx7PbDCTU;-;0;NO;NO;NO;NO;English;30 to 40 (Amendable);-;30 to 40 (Amendable);NO
lpadv;Logic Pro Adventure (Japan);1999;Amuse World;YES;coh1002m;NO;-;-;YES;NO;NO;coh1002m;NO;YES;NO;NO;zn.cpp;Mame 0.136u3;14/02/2010;Mame 0.195;28/02/2018;0;3;4;2;1;RASTER;0;HORIZONTAL;640;480;60.000000;joystick (8-way);CRT 31kHz;CXD8530CQ;maincpu CXD8530CQ @67.7376 MHz;Speaker,PlayStation SPU;lspeaker Speaker, rspeaker Speaker, spu PlayStation SPU @33.8688 MHz;IMPERFECT;GOOD;GOOD;IMPERFECT;IMPERFECT;UNKNOWN;GOOD;NODUMP;-;Puzzle / Misc.;Puzzle;-;Japanese;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=ADmjsa-Wm8Y;-;0;NO;NO;NO;NO;Japanese;60 to 70 (Passable);-;60 to 70 (Passable);NO
madalien;Mad Alien (set 1);1980;Data East Corporation;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;madalien.cpp;Mame 0.79u2;21/02/2004;Mame 0.195;28/02/2018;0;1;1;1;1;RASTER;270;VERTICAL;256;256;54.744337;joystick (8-way);CRT 15kHz;M6502;maincpu M6502 @1.324375 MHz, audiocpu M6502 @0.5 MHz;Speaker,AY-3-8910A PSG,Discrete Sound;mono Speaker, aysnd AY-3-8910A PSG @1 MHz, discrete Discrete Sound;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Shooter / Driving Vertical;Shooter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=sufU_09m7Ik;-;0;NO;NO;NO;NO;English;50 to 60 (Not Good Enough);-;Cocktail, Upright;NO
magerror;Magical Error wo Sagase;1994;Technosoft / Jaleco;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;hyprduel.cpp;Mame 0.104u4;02/03/2006;Mame 0.195;28/02/2018;0;3;2;2;1;RASTER;0;HORIZONTAL;320;224;60.000000;joystick (8-way);CRT 15kHz;M68000;maincpu M68000 @10 MHz, sub M68000 @10 MHz;Speaker,Yamaha YM2413 OPLL,OKI MSM6295 ADPCM;lspeaker Speaker, rspeaker Speaker, ymsnd Yamaha YM2413 OPLL @3.579545 MHz, oki OKI MSM6295 ADPCM @2.625 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Puzzle / Misc.;Puzzle;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=se4d39xUBgs;-;0;NO;NO;NO;NO;English;70 to 80 (Good);-;70 to 80 (Good);NO
maletmad;Mallet Madness v2.1;1999;Hanaho Games;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;tickee.cpp;Mame 0.139u4;15/10/2010;Mame 0.195;28/02/2018;0;1;2;1;1;RASTER;0;HORIZONTAL;320;200;69.202045;lightgun;CRT 15kHz;TMS34010;maincpu TMS34010 @50 MHz;Speaker,OKI MSM6295 ADPCM;mono Speaker, oki OKI MSM6295 ADPCM @1 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Shooter / Gun;Shooter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;1P;-;https://www.youtube.com/watch?v=Ld16ewWXRG0;-;0;NO;NO;NO;NO;English;40 to 50 (Decent);-;40 to 50 (Decent);NO
mangchi;Mang-Chi;2000;Afega;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;nmk16.cpp;Mame 0.105u2;19/04/2006;Mame 0.195;28/02/2018;0;2;2;2;1;RASTER;0;HORIZONTAL;256;224;56.180000;joystick (8-way);CRT 15kHz;M68000,Z80;maincpu M68000 @12 MHz, audiocpu Z80 @4 MHz;Speaker,Yamaha YM2151 OPM,OKI MSM6295 ADPCM;lspeaker Speaker, rspeaker Speaker, ymsnd Yamaha YM2151 OPM @4 MHz, oki1 OKI MSM6295 ADPCM @1 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Puzzle / Match;Puzzle;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=0KN-ai2Lw_U;-;0;NO;NO;NO;NO;English;70 to 80 (Good);-;70 to 80 (Good);YES
martmast;Martial Masters (ver. 104, 102, 102US);2001;IGS;YES;pgm;NO;-;-;YES;NO;NO;pgm;NO;YES;NO;YES;pgm.cpp;Mame 0.103;30/12/2005;Mame 0.195;28/02/2018;0;4;4;1;1;RASTER;0;HORIZONTAL;448;224;60.000000;joystick (8-way);CRT 15kHz;M68000,Z80,ARM7 (little);maincpu M68000 @20 MHz, soundcpu Z80 @8.4672 MHz, prot ARM7 (little) @20 MHz;Speaker,ICS2115;mono Speaker, ics ICS2115;IMPERFECT;GOOD;GOOD;IMPERFECT;GOOD;UNKNOWN;GOOD;GOOD;-;Fighter / Versus;Fighter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=VrcycAISAko;-;0;NO;NO;NO;NO;English;90 to 100 (Best Games);-;90 to 100 (Best Games);NO
matchit2;Match It II;1993;Tamtex;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;m90.cpp;Mame 0.101u4;30/10/2005;Mame 0.195;28/02/2018;0;3;2;1;1;RASTER;0;HORIZONTAL;384;256;60.000000;joystick (8-way);CRT 15kHz;V35,Z80;maincpu V35 @16 MHz, soundcpu Z80 @3.579545 MHz;Speaker,Irem M72 Audio,Yamaha YM2151 OPM,8-Bit R-2R DAC;speaker Speaker, m72 Irem M72 Audio, ymsnd Yamaha YM2151 OPM @3.579545 MHz, dac 8-Bit R-2R DAC;GOOD;GOOD;GOOD;GOOD;GOOD;PRELIMINARY;GOOD;GOOD;-;Puzzle / Match;Puzzle;Match It;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=tVDZkhwUvQM;-;0;NO;NO;NO;NO;English;50 to 60 (Not Good Enough);1993;1993;NO
matrim;Matrimelee / Shin Gouketsuji Ichizoku Toukon (NGM-2660 ~ NGH-2660);2002;Noise Factory / Atlus;YES;neogeo;NO;-;-;YES;NO;NO;neogeo;NO;YES;NO;YES;neogeo.cpp;Mame 0.92;13/02/2005;Mame 0.195;28/02/2018;0;4;4;2;1;RASTER;0;HORIZONTAL;320;224;59.185606;joystick (8-way);CRT 15kHz;M68000,Z80;maincpu M68000 @12 MHz, audiocpu Z80 @4 MHz;Speaker,YM2610 OPNB;lspeaker Speaker, rspeaker Speaker, ymsnd YM2610 OPNB @8 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;memcard,cartridge;Fighter / Versus;Fighter;Power Instinct;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=jLK7lb75AFk;-;60;NO;NO;NO;YES;English;90 to 100 (Best Games);-;Normal, VS Mode;YES
mazeinv;Maze Invaders (prototype);1981;Atari;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;centiped.cpp;Mame 0.121u2;29/11/2007;Mame 0.195;28/02/2018;0;2;3;1;1;RASTER;270;VERTICAL;256;240;60.000000;joystick (analog);CRT 15kHz;M6502,Atari C012294 POKEY;maincpu M6502 @1.512 MHz, pokey Atari C012294 POKEY @1.512 MHz, pokey2 Atari C012294 POKEY @1.512 MHz;Speaker,Atari C012294 POKEY;mono Speaker, pokey Atari C012294 POKEY @1.512 MHz, pokey2 Atari C012294 POKEY @1.512 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Maze / Collect;Maze;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=WpNg3U-PQSQ;-;0;NO;NO;NO;NO;English;70 to 80 (Good);-;Cocktail, Upright;NO
megablst;Mega Blast (World);1989;Taito Corporation Japan;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;taito_f2.cpp;Mame 0.136u1;15/01/2010;Mame 0.195;28/02/2018;0;2;2;2;1;RASTER;0;HORIZONTAL;320;224;60.000000;joystick (8-way);CRT 15kHz;M68000,Z80,uPD78C11;maincpu M68000 @12 MHz, audiocpu Z80 @4 MHz, cchip:upd7811 uPD78C11 @6 MHz;Speaker,YM2610 OPNB;lspeaker Speaker, rspeaker Speaker, ymsnd YM2610 OPNB @8 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;NODUMP;-;Shooter / Flying Horizontal;Shooter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=E1Lw6zOyR-M;-;0;NO;NO;NO;NO;English;50 to 60 (Not Good Enough);-;Cocktail, Upright;NO
megat3;Megatouch III (9255-20-01 RON, Standard version);1996;Merit;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;meritm.cpp;Mame 0.111u2;04/01/2007;Mame 0.195;28/02/2018;0;1;1;1;1;RASTER;0;HORIZONTAL;543;465;59.922749;lightgun;CRT 31kHz;Z80;maincpu Z80 @3.579545 MHz;Speaker,AY8930 EPSG;mono Speaker, aysnd AY8930 EPSG @1.789772 MHz;IMPERFECT;GOOD;GOOD;GOOD;IMPERFECT;UNKNOWN;GOOD;BADDUMP;-;MultiGame / Compilation;MultiGame;Megatouch;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=gPusiftAbG8;-;0;NO;NO;NO;NO;English;80 to 90 (Very Good);-;80 to 90 (Very Good);NO
megat4;Megatouch IV (9255-40-01 ROE, Standard version);1996;Merit;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;meritm.cpp;Mame 0.123u5;13/03/2008;Mame 0.195;28/02/2018;0;1;1;1;1;RASTER;0;HORIZONTAL;543;465;59.922749;lightgun;CRT 31kHz;Z80;maincpu Z80 @3.579545 MHz;Speaker,AY8930 EPSG;mono Speaker, aysnd AY8930 EPSG @1.789772 MHz;IMPERFECT;GOOD;GOOD;GOOD;IMPERFECT;UNKNOWN;GOOD;BADDUMP;-;MultiGame / Compilation;MultiGame;Megatouch;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=WSu4uJn2qS0;-;0;NO;NO;NO;NO;English;50 to 60 (Not Good Enough);-;50 to 60 (Not Good Enough);NO
megat5;Megatouch 5 (9255-60-01 ROI, Standard version);1997;Merit;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;meritm.cpp;Mame 0.111u2;04/01/2007;Mame 0.195;28/02/2018;0;1;1;1;1;RASTER;0;HORIZONTAL;543;465;59.922749;lightgun;CRT 31kHz;Z80;maincpu Z80 @3.579545 MHz;Speaker,AY8930 EPSG;mono Speaker, aysnd AY8930 EPSG @1.789772 MHz;IMPERFECT;GOOD;GOOD;GOOD;IMPERFECT;UNKNOWN;GOOD;BADDUMP;-;MultiGame / Compilation;MultiGame;Megatouch;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=pYPtU5xpo3o;-;0;NO;NO;NO;NO;English;50 to 60 (Not Good Enough);-;50 to 60 (Not Good Enough);NO
megat6;Megatouch 6 (9255-80-01 ROA, Standard version);1998;Merit;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;meritm.cpp;Mame 0.113u1;08/03/2007;Mame 0.195;28/02/2018;0;1;1;1;1;RASTER;0;HORIZONTAL;543;465;59.922749;lightgun;CRT 31kHz;Z80;maincpu Z80 @3.579545 MHz;Speaker,AY8930 EPSG;mono Speaker, aysnd AY8930 EPSG @1.789772 MHz;IMPERFECT;GOOD;GOOD;GOOD;IMPERFECT;UNKNOWN;GOOD;BADDUMP;-;MultiGame / Compilation;MultiGame;Megatouch;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=Z---1SF5Ssk;-;0;NO;NO;NO;NO;English;50 to 60 (Not Good Enough);-;50 to 60 (Not Good Enough);NO
merlinmm;Merlins Money Maze;1986;Zilec-Zenitone;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;pingpong.cpp;Mame 0.90u1;08/01/2005;Mame 0.195;28/02/2018;0;0;4;1;1;RASTER;90;VERTICAL;256;224;60.000000;joystick (4-way);CRT 15kHz;Z80;maincpu Z80 @3.72 MHz;Speaker,SN76496;mono Speaker, snsnd SN76496 @2.304 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Maze / Escape;Maze;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;1P;-;https://www.youtube.com/watch?v=Dw9PCcfF4jA;-;0;NO;NO;NO;NO;English;50 to 60 (Not Good Enough);-;50 to 60 (Not Good Enough);NO
metlsavr;Metal Saver;1994;First Amusement;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;tumbleb.cpp;Mame 0.100u3;29/09/2005;Mame 0.195;28/02/2018;0;3;2;1;1;RASTER;0;HORIZONTAL;320;240;60.000000;joystick (8-way);CRT 15kHz;M68000,Z80;maincpu M68000 @15 MHz, audiocpu Z80 @3.75 MHz;Speaker,Yamaha YM2151 OPM,OKI MSM6295 ADPCM;mono Speaker, ymsnd Yamaha YM2151 OPM @3.42719 MHz, oki OKI MSM6295 ADPCM @1.24 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;NODUMP;-;Platform / Run Jump;Platform;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=jIoLfvEUib4;-;0;NO;NO;NO;NO;English;50 to 60 (Not Good Enough);-;50 to 60 (Not Good Enough);NO
mf_achas;Astro Chase (Max-A-Flex);1982;Exidy / First Star Software;YES;maxaflex;NO;-;-;YES;NO;NO;maxaflex;NO;YES;NO;NO;maxaflex.cpp;Mame 0.88u4;11/11/2004;Mame 0.195;28/02/2018;0;2;1;1;1;RASTER;0;HORIZONTAL;336;225;59.923329;joystick (8-way),keypad;CRT 15kHz;M6502,MC68705P3,Atari C012294 POKEY;maincpu M6502 @1.78979 MHz, mcu MC68705P3 @3.579545 MHz, pokey Atari C012294 POKEY @1.78979 MHz;Speaker,Atari C012294 POKEY,Filtered 1-bit DAC;mono Speaker, pokey Atari C012294 POKEY @1.78979 MHz, speaker Filtered 1-bit DAC;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Shooter / Field;Shooter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;1P;-;https://www.youtube.com/watch?v=KOMBgXBwyM8;-;0;NO;NO;NO;NO;English;30 to 40 (Amendable);-;30 to 40 (Amendable);NO
mf_bdash;Boulder Dash (Max-A-Flex);1984;Exidy / First Star Software;YES;maxaflex;NO;-;-;YES;NO;NO;maxaflex;NO;YES;NO;NO;maxaflex.cpp;Mame 0.88u4;11/11/2004;Mame 0.195;28/02/2018;0;2;1;1;1;RASTER;0;HORIZONTAL;336;225;59.923329;joystick (8-way),keypad;CRT 15kHz;M6502,MC68705P3,Atari C012294 POKEY;maincpu M6502 @1.78979 MHz, mcu MC68705P3 @3.579545 MHz, pokey Atari C012294 POKEY @1.78979 MHz;Speaker,Atari C012294 POKEY,Filtered 1-bit DAC;mono Speaker, pokey Atari C012294 POKEY @1.78979 MHz, speaker Filtered 1-bit DAC;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Maze / Digging;Maze;Boulder Dash;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;1P;-;https://www.youtube.com/watch?v=TZcTTBIu1Gc;-;0;NO;NO;NO;NO;English;70 to 80 (Good);1984;1984;NO
mf_brist;Bristles (Max-A-Flex);1983;Exidy / First Star Software;YES;maxaflex;NO;-;-;YES;NO;NO;maxaflex;NO;YES;NO;NO;maxaflex.cpp;Mame 0.88u4;11/11/2004;Mame 0.195;28/02/2018;0;2;1;1;1;RASTER;0;HORIZONTAL;336;225;59.923329;joystick (8-way),keypad;CRT 15kHz;M6502,MC68705P3,Atari C012294 POKEY;maincpu M6502 @1.78979 MHz, mcu MC68705P3 @3.579545 MHz, pokey Atari C012294 POKEY @1.78979 MHz;Speaker,Atari C012294 POKEY,Filtered 1-bit DAC;mono Speaker, pokey Atari C012294 POKEY @1.78979 MHz, speaker Filtered 1-bit DAC;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Platform / Run Jump;Platform;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;1P;-;https://www.youtube.com/watch?v=kbuOEQ3iqoc;-;0;NO;NO;NO;NO;English;30 to 40 (Amendable);-;30 to 40 (Amendable);NO
mf_flip;Flip & Flop (Max-A-Flex);1983;Exidy / First Star Software;YES;maxaflex;NO;-;-;YES;NO;NO;maxaflex;NO;YES;NO;NO;maxaflex.cpp;Mame 0.88u4;11/11/2004;Mame 0.195;28/02/2018;0;2;1;1;1;RASTER;0;HORIZONTAL;336;225;59.923329;joystick (8-way),keypad;CRT 15kHz;M6502,MC68705P3,Atari C012294 POKEY;maincpu M6502 @1.78979 MHz, mcu MC68705P3 @3.579545 MHz, pokey Atari C012294 POKEY @1.78979 MHz;Speaker,Atari C012294 POKEY,Filtered 1-bit DAC;mono Speaker, pokey Atari C012294 POKEY @1.78979 MHz, speaker Filtered 1-bit DAC;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Platform / Run Jump;Platform;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;1P;-;https://www.youtube.com/watch?v=g_Jqs3ogt1s;-;0;NO;NO;NO;NO;English;50 to 60 (Not Good Enough);-;50 to 60 (Not Good Enough);NO
mfjump;Monster Farm Jump (Japan);2001;Tecmo;YES;coh1002m;NO;-;-;YES;NO;NO;coh1002m;NO;YES;NO;NO;zn.cpp;Mame 0.84u3;15/07/2004;Mame 0.195;28/02/2018;0;3;4;2;1;RASTER;0;HORIZONTAL;640;480;60.000000;joystick (8-way);CRT 31kHz;CXD8530CQ;maincpu CXD8530CQ @67.7376 MHz;Speaker,PlayStation SPU;lspeaker Speaker, rspeaker Speaker, spu PlayStation SPU @33.8688 MHz;IMPERFECT;GOOD;GOOD;IMPERFECT;IMPERFECT;UNKNOWN;GOOD;NODUMP;-;Platform / Run Jump;Platform;-;Japanese;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=JTJJ8uubdjY;-;0;NO;NO;NO;NO;Japanese;90 to 100 (Best Games);2001;2001;NO
